Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000081910.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000027848.13	protein_coding	coding_genes	28	31	34	46	0	9	10	9
ENSMUSG00000078620.2	protein_coding	coding_genes	0	0	0	0	0	1	0	0
ENSMUSG00000008730.18	protein_coding	coding_genes	199	188	194	242	6	63	76	85
ENSMUSG00000105229.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000085754.8	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104874.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027845.16	protein_coding	coding_genes	23	22	20	14	0	1	4	4
ENSMUSG00000084997.8	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000032952.12	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000105053.2	protein_coding	coding_genes	26	35	18	26	0	11	12	7
ENSMUSG00000044165.13	protein_coding	coding_genes	9	9	11	36	0	2	9	2
ENSMUSG00000027843.14	protein_coding	coding_genes	73	62	91	143	1	6	10	19
ENSMUSG00000084760.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105986.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000083630.3	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000044098.15	protein_coding	coding_genes	122	67	106	103	6	14	22	28
ENSMUSG00000089998.3	lncRNA	long_non_conding_RNA	4	0	0	11	0	0	0	0
ENSMUSG00000058388.15	protein_coding	coding_genes	115	126	89	94	6	9	15	20
ENSMUSG00000052539.16	protein_coding	coding_genes	476	422	392	425	8	33	43	52
ENSMUSG00000104721.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106371.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002076048.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105148.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105083.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105793.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000106443.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104583.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105846.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106063.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106432.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105933.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105818.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000088479.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000120952.1	lncRNA	long_non_conding_RNA	9	1	3	3	1	1	2	0
ENSMUSG00000022187.3	lncRNA	long_non_conding_RNA	40	25	23	48	0	0	2	4
ENSMUSG00000032913.14	protein_coding	coding_genes	296	273	251	327	13	49	67	64
ENSMUSG00000104768.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106453.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105304.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104973.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105659.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000118779.2	snRNA	non_conding_RNA	0	0	1	0	0	2	0	0
ENSMUSG00000106565.2	processed_pseudogene	pseudogenes	1	1	1	7	0	0	0	0
ENSMUSG00000032902.2	protein_coding	coding_genes	428	419	462	345	8	29	36	30
ENSMUSG00000105199.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106287.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100188.2	lncRNA	long_non_conding_RNA	2	4	1	5	0	3	0	1
ENSMUSG00000101641.2	TEC	unconfirmed_genes	10	8	20	7	0	2	1	0
ENSMUSG00000089452.4	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000100466.2	TEC	unconfirmed_genes	13	2	11	13	6	5	5	4
ENSMUSG00000089999.2	transcribed_processed_pseudogene	pseudogenes	1	1	0	0	0	0	0	0
ENSMUSG00000105195.2	lncRNA	long_non_conding_RNA	27	30	11	30	3	3	27	7
ENSMUSG00000055865.9	protein_coding	coding_genes	18	21	19	21	1	1	7	6
ENSMUSG00000002228.8	protein_coding	coding_genes	32	42	29	48	1	9	8	5
ENSMUSG00000002233.14	protein_coding	coding_genes	141	113	138	90	2	19	10	8
ENSMUSG00000002227.16	protein_coding	coding_genes	98	120	128	103	2	10	27	41
ENSMUSG00000070372.12	protein_coding	coding_genes	1812	1356	1863	771	582	1227	75	285
ENSMUSG00000106251.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105655.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000045576.17	protein_coding	coding_genes	274	269	230	311	12	37	45	51
ENSMUSG00000106105.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000027840.6	protein_coding	coding_genes	51	39	70	44	1	3	7	10
ENSMUSG00000105925.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105355.2	lncRNA	long_non_conding_RNA	55	28	31	81	30	12	18	53
ENSMUSG00000062127.12	protein_coding	coding_genes	258	242	200	234	15	84	64	93
ENSMUSG00000051788.5	protein_coding	coding_genes	30	8	23	26	0	9	5	5
ENSMUSG00000074346.7	lncRNA	long_non_conding_RNA	26	17	29	15	3	2	0	5
ENSMUSG00000040896.17	protein_coding	coding_genes	1192	1055	1156	1240	10	130	169	248
ENSMUSG00000105753.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027905.16	protein_coding	coding_genes	76	60	65	66	7	27	10	13
ENSMUSG00000048458.9	protein_coding	coding_genes	94	57	49	87	0	17	10	6
ENSMUSG00000106317.2	lncRNA	long_non_conding_RNA	0	0	0	9	0	0	0	2
ENSMUSG00000068798.11	protein_coding	coding_genes	171	153	163	154	3	21	18	26
ENSMUSG00000105677.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105842.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106341.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104910.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000104835.6	lncRNA	long_non_conding_RNA	0	3	4	1	0	3	0	0
ENSMUSG00000120730.1	lncRNA	long_non_conding_RNA	0	0	6	1	0	0	0	0
ENSMUSG00000000562.6	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000074344.8	protein_coding	coding_genes	1	5	1	19	0	6	1	1
ENSMUSG00000118531.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000074342.5	protein_coding	coding_genes	9	7	6	23	0	0	1	3
ENSMUSG00000000563.18	protein_coding	coding_genes	54	38	86	40	7	12	10	18
ENSMUSG00000000561.15	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000105852.5	lncRNA	long_non_conding_RNA	26	33	31	54	6	19	25	25
ENSMUSG00000074340.10	protein_coding	coding_genes	1	1	0	2	0	1	0	1
ENSMUSG00000010136.15	protein_coding	coding_genes	18	15	25	44	0	5	2	6
ENSMUSG00000106093.2	lncRNA	long_non_conding_RNA	0	0	1	1	0	0	0	0
ENSMUSG00000104592.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000043873.12	protein_coding	coding_genes	17	30	25	29	1	2	9	3
ENSMUSG00000092072.4	processed_pseudogene	pseudogenes	8	4	1	7	2	0	0	0
ENSMUSG00000105277.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105051.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000062778.13	protein_coding	coding_genes	41	30	22	36	0	13	8	6
ENSMUSG00000040809.11	protein_coding	coding_genes	29	24	21	20	0	1	5	4
ENSMUSG00000104855.2	unprocessed_pseudogene	pseudogenes	1	11	2	3	0	1	0	3
ENSMUSG00000063779.7	protein_coding	coding_genes	85	26	39	81	0	3	2	1
ENSMUSG00000106373.2	unprocessed_pseudogene	pseudogenes	60	29	51	48	0	4	4	8
ENSMUSG00000105436.2	unprocessed_pseudogene	pseudogenes	8	4	1	1	0	0	0	0
ENSMUSG00000027902.9	protein_coding	coding_genes	12	5	13	23	0	0	5	3
ENSMUSG00000104350.2	TEC	unconfirmed_genes	5	2	1	1	0	0	0	0
ENSMUSG00000091575.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027901.13	protein_coding	coding_genes	141	60	106	216	1	13	22	13
ENSMUSG00000040774.16	protein_coding	coding_genes	74	45	39	55	2	8	9	7
ENSMUSG00000027900.16	protein_coding	coding_genes	39	32	50	47	2	11	8	6
ENSMUSG00000106592.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105272.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103053.2	TEC	unconfirmed_genes	1	4	4	2	0	0	0	0
ENSMUSG00000120716.1	lncRNA	long_non_conding_RNA	34	34	29	50	2	5	10	2
ENSMUSG00000056260.16	protein_coding	coding_genes	59	44	52	59	0	14	7	15
ENSMUSG00000102780.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000040747.10	protein_coding	coding_genes	26	31	21	29	1	6	11	4
ENSMUSG00000043529.5	protein_coding	coding_genes	11	2	8	2	0	1	0	6
ENSMUSG00000105102.2	lncRNA	long_non_conding_RNA	98	76	47	49	2	9	23	16
ENSMUSG00000098108.9	lncRNA	long_non_conding_RNA	372	352	277	382	6	41	32	28
ENSMUSG00000047959.5	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000120721.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000056145.6	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000050179.5	lncRNA	long_non_conding_RNA	3	11	9	14	0	0	0	6
ENSMUSG00000040724.6	protein_coding	coding_genes	52	32	48	49	2	19	11	5
ENSMUSG00000042861.8	protein_coding	coding_genes	34	23	32	42	3	3	4	1
ENSMUSG00000046213.10	protein_coding	coding_genes	34	38	39	45	1	8	8	6
ENSMUSG00000094613.3	protein_coding	coding_genes	0	4	2	0	1	0	0	0
ENSMUSG00000070368.10	protein_coding	coding_genes	4	3	5	19	0	2	1	7
ENSMUSG00000087260.6	protein_coding	coding_genes	7	17	16	4	0	2	8	4
ENSMUSG00000027896.16	protein_coding	coding_genes	46	34	33	563	5	3	891	13
ENSMUSG00000048109.11	protein_coding	coding_genes	154	116	101	104	9	29	25	29
ENSMUSG00000105532.2	processed_pseudogene	pseudogenes	2	0	1	3	0	0	0	0
ENSMUSG00002075593.1	misc_RNA	non_conding_RNA	1	3	0	0	0	0	0	0
ENSMUSG00000027895.11	protein_coding	coding_genes	47	62	47	76	9	21	11	7
ENSMUSG00000027894.15	protein_coding	coding_genes	124	77	134	84	4	11	16	26
ENSMUSG00000055891.8	protein_coding	coding_genes	0	1	0	0	0	0	0	3
ENSMUSG00000014603.4	protein_coding	coding_genes	34	40	36	39	1	0	9	4
ENSMUSG00000014601.14	protein_coding	coding_genes	59	48	64	77	4	15	22	14
ENSMUSG00000078604.2	protein_coding	coding_genes	0	0	0	0	0	2	1	0
ENSMUSG00000027893.15	protein_coding	coding_genes	224	164	176	197	3	49	37	30
ENSMUSG00000014599.11	protein_coding	coding_genes	58	84	55	80	0	10	21	10
ENSMUSG00000106531.2	processed_pseudogene	pseudogenes	2	3	6	8	0	4	1	2
ENSMUSG00000106426.2	lncRNA	long_non_conding_RNA	37	42	34	48	1	7	4	8
ENSMUSG00000105944.2	processed_pseudogene	pseudogenes	2	0	2	0	0	0	0	0
ENSMUSG00000106359.2	TEC	unconfirmed_genes	0	0	1	1	0	0	0	0
ENSMUSG00000040600.10	protein_coding	coding_genes	14	24	2	10	0	3	0	11
ENSMUSG00000105456.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000086968.10	lncRNA	long_non_conding_RNA	10	4	2	4	0	0	0	0
ENSMUSG00000004032.11	protein_coding	coding_genes	2	6	12	16	0	4	2	0
ENSMUSG00000105872.2	unprocessed_pseudogene	pseudogenes	4	1	4	16	0	0	5	2
ENSMUSG00000082720.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000004035.13	protein_coding	coding_genes	10	24	23	23	0	1	0	2
ENSMUSG00000068762.12	protein_coding	coding_genes	15	10	6	15	0	1	4	7
ENSMUSG00000089664.3	unprocessed_pseudogene	pseudogenes	81	6	19	13	6	7	10	17
ENSMUSG00000004038.10	protein_coding	coding_genes	11	6	13	6	0	1	4	0
ENSMUSG00000049231.7	processed_pseudogene	pseudogenes	4	2	1	4	0	0	0	0
ENSMUSG00000040562.13	protein_coding	coding_genes	19	25	27	38	0	6	6	19
ENSMUSG00000106614.2	processed_pseudogene	pseudogenes	0	0	6	0	0	0	0	6
ENSMUSG00000058135.13	protein_coding	coding_genes	53	27	20	41	0	1	1	6
ENSMUSG00000087357.2	lncRNA	long_non_conding_RNA	59	41	48	61	0	5	4	3
ENSMUSG00000083627.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000081688.2	unprocessed_pseudogene	pseudogenes	9	8	13	4	0	0	0	0
ENSMUSG00000064569.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027890.18	protein_coding	coding_genes	22	9	15	6	2	4	1	2
ENSMUSG00000027889.18	protein_coding	coding_genes	200	165	168	156	3	21	15	15
ENSMUSG00000056411.3	lncRNA	long_non_conding_RNA	3	0	4	4	0	0	0	1
ENSMUSG00000009108.16	protein_coding	coding_genes	55	33	39	40	0	3	14	8
ENSMUSG00000000001.5	protein_coding	coding_genes	411	394	409	328	40	168	48	84
ENSMUSG00000119942.1	lncRNA	long_non_conding_RNA	1	8	1	3	3	1	6	0
ENSMUSG00000046793.9	protein_coding	coding_genes	21	37	43	49	0	1	13	4
ENSMUSG00000085318.2	lncRNA	long_non_conding_RNA	44	31	25	56	2	15	9	5
ENSMUSG00000050947.10	protein_coding	coding_genes	38	25	26	31	0	3	4	9
ENSMUSG00000048796.8	protein_coding	coding_genes	28	26	30	32	0	7	11	7
ENSMUSG00000120830.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000048997.18	protein_coding	coding_genes	88	110	69	92	0	4	6	7
ENSMUSG00000027887.12	protein_coding	coding_genes	138	246	226	205	5	52	31	56
ENSMUSG00000105961.2	lncRNA	long_non_conding_RNA	18	20	7	25	7	5	8	12
ENSMUSG00000083462.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000085102.2	lncRNA	long_non_conding_RNA	40	8	46	22	0	3	2	2
ENSMUSG00000068749.10	protein_coding	coding_genes	89	59	45	93	8	17	16	17
ENSMUSG00000084863.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	1	0	1
ENSMUSG00000068747.15	protein_coding	coding_genes	1621	1171	1453	1507	222	576	950	1262
ENSMUSG00000105358.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000078601.5	lncRNA	long_non_conding_RNA	4	1	1	0	0	0	0	0
ENSMUSG00000068745.7	protein_coding	coding_genes	106	102	72	62	1	4	4	10
ENSMUSG00000074281.4	lncRNA	long_non_conding_RNA	9	0	8	2	0	0	0	1
ENSMUSG00000068744.13	protein_coding	coding_genes	78	109	96	105	11	23	29	18
ENSMUSG00000068740.15	protein_coding	coding_genes	181	183	227	176	25	34	101	130
ENSMUSG00000068739.14	protein_coding	coding_genes	191	178	174	112	21	36	49	30
ENSMUSG00000089188.4	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000120945.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	1	0
ENSMUSG00000106101.2	processed_pseudogene	pseudogenes	0	0	0	2	0	0	0	0
ENSMUSG00000040412.18	protein_coding	coding_genes	138	131	106	207	24	14	53	40
ENSMUSG00000080673.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000103761.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000027886.8	protein_coding	coding_genes	20	9	18	30	0	3	2	0
ENSMUSG00000088185.3	scaRNA	non_conding_RNA	267	555	623	471	22	37	25	80
ENSMUSG00000105810.2	TEC	unconfirmed_genes	0	0	0	0	1	0	0	0
ENSMUSG00000068732.6	protein_coding	coding_genes	25	29	35	25	1	8	4	1
ENSMUSG00002075820.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000048100.14	protein_coding	coding_genes	17	28	28	103	72	9	3	59
ENSMUSG00000040389.16	protein_coding	coding_genes	148	138	146	232	4	34	39	49
ENSMUSG00000081499.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000027884.17	protein_coding	coding_genes	142	128	115	147	16	42	15	17
ENSMUSG00000027883.16	protein_coding	coding_genes	135	227	137	104	2	33	23	33
ENSMUSG00000098800.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000049565.17	protein_coding	coding_genes	65	50	57	88	15	8	20	11
ENSMUSG00000027882.19	protein_coding	coding_genes	204	114	144	168	1	15	16	25
ENSMUSG00000045326.14	protein_coding	coding_genes	73	145	87	120	0	8	14	8
ENSMUSG00000105175.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000027881.15	protein_coding	coding_genes	98	78	96	85	7	30	14	25
ENSMUSG00000120917.1	lncRNA	long_non_conding_RNA	2	3	7	3	0	2	1	0
ENSMUSG00000051638.3	lncRNA	long_non_conding_RNA	2	0	0	1	0	0	0	0
ENSMUSG00000045662.18	protein_coding	coding_genes	38	19	22	34	0	3	9	7
ENSMUSG00000040339.11	protein_coding	coding_genes	126	111	140	123	3	31	29	23
ENSMUSG00000106108.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002074978.1	miRNA	non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000105638.2	lncRNA	long_non_conding_RNA	0	3	1	2	2	0	0	1
ENSMUSG00000027880.7	protein_coding	coding_genes	29	26	39	45	0	18	15	15
ENSMUSG00000105139.2	lncRNA	long_non_conding_RNA	3	1	0	1	0	2	0	0
ENSMUSG00000040322.11	protein_coding	coding_genes	123	129	137	132	3	29	18	42
ENSMUSG00000083717.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	1	0
ENSMUSG00000033721.17	protein_coding	coding_genes	551	534	539	601	23	60	132	116
ENSMUSG00000059857.16	protein_coding	coding_genes	505	385	532	661	73	92	129	163
ENSMUSG00000065872.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000082624.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105639.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000049300.12	protein_coding	coding_genes	11	16	15	14	1	5	1	0
ENSMUSG00000105509.2	lncRNA	long_non_conding_RNA	5	6	8	16	2	1	3	8
ENSMUSG00000104944.2	processed_pseudogene	pseudogenes	0	0	0	0	0	1	0	0
ENSMUSG00000105859.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105121.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000119642.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000106650.2	TEC	unconfirmed_genes	0	6	0	3	0	0	0	0
ENSMUSG00000106487.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000106100.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000105882.2	TEC	unconfirmed_genes	0	0	3	0	0	1	0	0
ENSMUSG00000104711.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000104543.2	lncRNA	long_non_conding_RNA	135	142	126	160	14	32	24	37
ENSMUSG00000089017.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105507.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000105077.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	1	0
ENSMUSG00000105073.2	processed_pseudogene	pseudogenes	0	3	0	0	0	0	0	2
ENSMUSG00000105785.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000106666.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000105588.2	processed_pseudogene	pseudogenes	12	6	0	20	0	2	1	2
ENSMUSG00000045952.4	processed_pseudogene	pseudogenes	0	1	2	1	0	0	0	0
ENSMUSG00000105665.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000083079.5	unprocessed_pseudogene	pseudogenes	7	2	2	1	1	1	0	0
ENSMUSG00000081506.2	unprocessed_pseudogene	pseudogenes	24	12	10	12	0	2	10	5
ENSMUSG00000074268.5	protein_coding	coding_genes	4	0	6	7	0	0	0	0
ENSMUSG00000096770.3	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000093931.3	protein_coding	coding_genes	0	0	0	0	0	0	1	0
ENSMUSG00000096569.3	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000070360.6	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000074264.13	protein_coding	coding_genes	58	48	43	55	2	6	6	4
ENSMUSG00000027981.15	protein_coding	coding_genes	35	30	25	50	0	2	3	2
ENSMUSG00000121018.1	lncRNA	long_non_conding_RNA	0	0	0	2	3	2	0	1
ENSMUSG00000105836.2	processed_pseudogene	pseudogenes	0	2	0	0	0	0	0	1
ENSMUSG00000106454.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000106084.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	1
ENSMUSG00000027966.21	protein_coding	coding_genes	261	165	243	212	13	49	43	59
ENSMUSG00000106452.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000077410.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105225.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000027965.16	protein_coding	coding_genes	270	230	258	285	15	40	37	49
ENSMUSG00000106510.2	processed_pseudogene	pseudogenes	0	4	0	0	0	0	0	0
ENSMUSG00000088346.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002075856.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105829.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000120078.1	lncRNA	long_non_conding_RNA	18	25	12	20	2	0	6	3
ENSMUSG00000045092.9	protein_coding	coding_genes	11	5	15	3	1	3	3	2
ENSMUSG00000052769.10	lncRNA	long_non_conding_RNA	6	3	7	8	0	1	0	0
ENSMUSG00000054426.13	lncRNA	long_non_conding_RNA	27	94	31	95	164	26	16	58
ENSMUSG00000033554.18	protein_coding	coding_genes	62	53	59	77	1	7	14	29
ENSMUSG00000105108.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000105017.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000104803.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000054414.5	protein_coding	coding_genes	206	181	195	216	5	37	27	33
ENSMUSG00000104723.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105645.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000089261.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027963.15	protein_coding	coding_genes	31	63	39	52	1	17	5	5
ENSMUSG00000119256.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027962.15	protein_coding	coding_genes	41	24	14	37	0	4	3	1
ENSMUSG00000104653.2	lncRNA	long_non_conding_RNA	13	11	10	17	0	4	2	11
ENSMUSG00000105729.2	TEC	unconfirmed_genes	15	12	0	12	0	1	9	0
ENSMUSG00000097362.2	lncRNA	long_non_conding_RNA	19	18	21	19	0	5	0	0
ENSMUSG00000104607.2	lncRNA	long_non_conding_RNA	2	3	3	13	0	0	0	1
ENSMUSG00000068696.7	protein_coding	coding_genes	11	6	9	3	0	1	0	6
ENSMUSG00000033502.16	protein_coding	coding_genes	428	386	324	425	36	75	77	69
ENSMUSG00000106005.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000089060.4	snRNA	non_conding_RNA	0	1	0	1	0	0	0	0
ENSMUSG00000088840.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000000339.15	protein_coding	coding_genes	62	48	61	81	8	19	12	11
ENSMUSG00000000340.11	protein_coding	coding_genes	130	107	106	106	5	13	19	29
ENSMUSG00000082394.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105992.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000034437.9	processed_pseudogene	pseudogenes	3	0	0	2	0	0	0	0
ENSMUSG00000027961.8	protein_coding	coding_genes	26	14	3	13	1	3	10	8
ENSMUSG00000106025.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000033439.13	protein_coding	coding_genes	123	107	76	94	2	38	27	27
ENSMUSG00000027959.15	protein_coding	coding_genes	52	37	53	60	19	8	6	16
ENSMUSG00000106415.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000089911.5	protein_coding	coding_genes	30	21	33	33	5	17	3	11
ENSMUSG00000105339.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105103.2	protein_coding	coding_genes	6	6	17	13	0	4	0	5
ENSMUSG00000106125.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027957.14	protein_coding	coding_genes	1618	257	212	1239	5	859	19	108
ENSMUSG00000033400.15	protein_coding	coding_genes	723	156	116	148	27	38	85	25
ENSMUSG00000120424.1	lncRNA	long_non_conding_RNA	11	1	3	0	0	1	3	0
ENSMUSG00000106128.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000106511.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
