Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000106635.2	TEC	unconfirmed_genes	0	1	0	5	0	1	0	0
ENSMUSG00000081121.2	processed_pseudogene	pseudogenes	13	4	14	8	0	0	6	7
ENSMUSG00000099294.3	processed_pseudogene	pseudogenes	0	0	0	5	0	0	0	3
ENSMUSG00000101003.7	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000093546.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000089908.2	processed_pseudogene	pseudogenes	3	1	2	6	0	2	0	0
ENSMUSG00000065541.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000028001.17	protein_coding	coding_genes	8	13	3	11	0	4	0	4
ENSMUSG00000104132.2	TEC	unconfirmed_genes	3	0	1	5	0	0	0	0
ENSMUSG00000070368.10	protein_coding	coding_genes	9	6	5	10	0	3	0	0
ENSMUSG00000004231.16	protein_coding	coding_genes	10	12	11	16	0	5	2	1
ENSMUSG00000098129.2	lncRNA	long_non_conding_RNA	6	0	0	1	0	0	0	0
ENSMUSG00000086187.3	lncRNA	long_non_conding_RNA	0	1	0	5	0	0	1	0
ENSMUSG00000109764.2	protein_coding	coding_genes	35	34	25	32	0	0	1	0
ENSMUSG00000084250.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000039473.9	protein_coding	coding_genes	183	174	182	155	4	16	19	16
ENSMUSG00000114620.3	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026011.14	protein_coding	coding_genes	6	0	2	3	2	0	1	4
ENSMUSG00000112237.2	transcribed_processed_pseudogene	pseudogenes	7	4	20	5	1	1	2	2
ENSMUSG00000100295.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000110300.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000107261.2	processed_pseudogene	pseudogenes	0	0	0	3	0	0	0	0
ENSMUSG00002076825.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000117869.2	lncRNA	long_non_conding_RNA	352	323	426	379	80	160	304	351
ENSMUSG00000099321.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000110783.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000045075.4	lncRNA	long_non_conding_RNA	3	6	6	6	0	0	3	1
ENSMUSG00000081631.2	processed_pseudogene	pseudogenes	0	0	3	0	0	0	0	0
ENSMUSG00000022895.17	protein_coding	coding_genes	256	203	269	192	9	37	30	51
ENSMUSG00000029821.16	protein_coding	coding_genes	79	22	112	30	2	37	58	21
ENSMUSG00000088717.4	snoRNA	non_conding_RNA	0	0	0	3	0	0	0	0
ENSMUSG00000115366.2	processed_pseudogene	pseudogenes	3	0	4	4	0	0	0	0
ENSMUSG00000057123.15	protein_coding	coding_genes	19	7	6	10	0	0	2	6
ENSMUSG00000027831.10	protein_coding	coding_genes	21	22	9	15	1	1	6	4
ENSMUSG00000086214.2	lncRNA	long_non_conding_RNA	1	10	11	9	0	0	0	1
ENSMUSG00000003808.19	protein_coding	coding_genes	55	47	55	21	4	9	4	14
ENSMUSG00000021810.4	protein_coding	coding_genes	33	34	25	31	2	14	9	5
ENSMUSG00000102825.2	TEC	unconfirmed_genes	5	0	0	0	0	0	0	0
ENSMUSG00000028758.13	protein_coding	coding_genes	98	90	89	120	1	15	12	12
ENSMUSG00000095484.5	protein_coding	coding_genes	2	9	1	1	0	0	1	2
ENSMUSG00000118012.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000009112.5	protein_coding	coding_genes	63	62	76	45	1	24	7	20
ENSMUSG00000111046.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000084760.2	lncRNA	long_non_conding_RNA	0	1	0	1	0	0	0	0
ENSMUSG00000046387.6	protein_coding	coding_genes	9	3	2	2	0	1	1	0
ENSMUSG00000026062.13	protein_coding	coding_genes	11	13	11	18	0	2	3	0
ENSMUSG00000106070.2	lncRNA	long_non_conding_RNA	51	20	53	54	0	2	1	0
ENSMUSG00002075634.1	rRNA	non_conding_RNA	1	1	0	2	0	0	0	0
ENSMUSG00000000049.12	protein_coding	coding_genes	3	3	3	3	0	3	2	1
ENSMUSG00000107408.2	lncRNA	long_non_conding_RNA	1	2	0	0	0	0	0	0
ENSMUSG00000118495.2	processed_pseudogene	pseudogenes	3	3	3	8	0	0	1	0
ENSMUSG00000065096.3	snRNA	non_conding_RNA	66	55	100	61	7	13	7	7
ENSMUSG00000039648.15	protein_coding	coding_genes	62	27	40	55	1	12	3	12
ENSMUSG00000082377.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000094319.3	IG_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000110810.2	unprocessed_pseudogene	pseudogenes	3	2	1	1	0	0	0	0
ENSMUSG00000105954.2	TEC	unconfirmed_genes	0	6	2	0	0	0	0	0
ENSMUSG00002075068.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000024072.10	protein_coding	coding_genes	65	46	61	37	0	3	2	1
ENSMUSG00000080440.3	snoRNA	non_conding_RNA	50	36	52	44	0	1	1	1
ENSMUSG00000001910.6	protein_coding	coding_genes	22	17	11	27	6	5	16	6
ENSMUSG00000100322.7	transcribed_unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000099831.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000114175.2	lncRNA	long_non_conding_RNA	3	2	0	0	0	0	0	0
ENSMUSG00000076802.4	TR_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000085023.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000005417.18	protein_coding	coding_genes	151	164	191	193	16	48	44	59
ENSMUSG00000103451.2	lncRNA	long_non_conding_RNA	0	0	1	1	0	0	0	0
ENSMUSG00000097448.2	lncRNA	long_non_conding_RNA	3	0	4	14	0	0	0	1
ENSMUSG00000066797.7	protein_coding	coding_genes	24	7	12	41	0	0	2	0
ENSMUSG00000084907.2	lncRNA	long_non_conding_RNA	0	0	0	3	0	0	1	0
ENSMUSG00002076260.1	miRNA	non_conding_RNA	0	0	0	0	0	1	0	0
ENSMUSG00000000942.11	protein_coding	coding_genes	10	2	11	5	0	0	0	3
ENSMUSG00000101068.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000095994.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108034.2	lncRNA	long_non_conding_RNA	0	12	2	2	0	0	0	0
ENSMUSG00000062477.6	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	0
ENSMUSG00000029440.16	protein_coding	coding_genes	47	79	35	26	9	13	12	10
ENSMUSG00000002500.16	protein_coding	coding_genes	3	0	1	0	0	0	0	0
ENSMUSG00000081186.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000118522.2	protein_coding	coding_genes	2	2	1	7	0	0	0	0
ENSMUSG00000025202.9	protein_coding	coding_genes	6	3	3	17	2	3	0	4
ENSMUSG00000111556.3	lncRNA	long_non_conding_RNA	8	13	10	8	0	2	0	1
ENSMUSG00000053181.2	protein_coding	coding_genes	0	3	1	6	1	0	0	1
ENSMUSG00000082404.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000107918.2	processed_pseudogene	pseudogenes	1	0	2	4	0	0	0	0
ENSMUSG00000106580.3	miRNA	non_conding_RNA	6	5	7	6	0	0	0	0
ENSMUSG00000088152.4	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000039055.5	protein_coding	coding_genes	16	15	11	12	6	8	5	14
ENSMUSG00000039699.15	protein_coding	coding_genes	4	1	0	12	0	0	0	0
ENSMUSG00000098640.3	processed_pseudogene	pseudogenes	5	2	5	1	0	1	1	0
ENSMUSG00000025207.17	protein_coding	coding_genes	82	82	88	64	0	5	7	9
ENSMUSG00000080950.2	processed_pseudogene	pseudogenes	2	0	2	6	0	2	0	0
ENSMUSG00000070462.5	protein_coding	coding_genes	41	27	25	26	2	9	9	16
ENSMUSG00000104197.2	TEC	unconfirmed_genes	0	2	6	1	0	0	0	0
ENSMUSG00000102260.2	TEC	unconfirmed_genes	4	10	6	28	0	0	2	0
ENSMUSG00000114202.3	processed_pseudogene	pseudogenes	2	0	3	1	0	0	0	0
ENSMUSG00000033307.8	protein_coding	coding_genes	14	24	18	10	4	7	6	4
ENSMUSG00000114685.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000096257.3	protein_coding	coding_genes	5	5	3	0	0	0	0	0
ENSMUSG00000031853.6	protein_coding	coding_genes	34	12	26	21	0	9	6	2
ENSMUSG00000036782.14	protein_coding	coding_genes	143	155	145	82	8	24	31	27
ENSMUSG00000025892.17	protein_coding	coding_genes	30	19	9	31	0	5	5	0
ENSMUSG00000085533.2	lncRNA	long_non_conding_RNA	2	0	5	8	0	0	0	0
ENSMUSG00000075045.5	protein_coding	coding_genes	5	7	5	8	3	0	7	0
ENSMUSG00000090509.3	protein_coding	coding_genes	0	2	0	2	0	0	0	1
ENSMUSG00002076407.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000034107.11	protein_coding	coding_genes	9	13	10	14	1	1	3	3
ENSMUSG00000119268.1	snoRNA	non_conding_RNA	14	6	5	1	0	0	0	0
ENSMUSG00000068252.7	protein_coding	coding_genes	0	1	0	0	0	0	0	0
ENSMUSG00000020732.14	protein_coding	coding_genes	14	28	14	36	0	2	1	18
ENSMUSG00000117331.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000110365.2	lncRNA	long_non_conding_RNA	3	3	0	1	0	0	0	3
ENSMUSG00000061286.8	protein_coding	coding_genes	111	47	55	101	6	7	5	24
ENSMUSG00002074953.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000099386.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000046924.5	protein_coding	coding_genes	9	14	14	13	0	1	6	1
ENSMUSG00000120853.1	lncRNA	long_non_conding_RNA	2	0	0	0	0	0	0	0
ENSMUSG00000076357.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000062987.7	protein_coding	coding_genes	1	0	0	1	0	2	1	3
ENSMUSG00000031622.17	protein_coding	coding_genes	514	570	604	462	7	30	46	57
ENSMUSG00000081696.3	processed_pseudogene	pseudogenes	1	1	4	1	0	2	0	0
ENSMUSG00000070609.4	protein_coding	coding_genes	0	0	0	1	0	0	0	0
ENSMUSG00000020300.15	protein_coding	coding_genes	110	102	79	94	4	19	24	4
ENSMUSG00000069020.10	protein_coding	coding_genes	54	61	80	55	0	7	10	8
ENSMUSG00000104224.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000042604.6	protein_coding	coding_genes	7	18	8	7	1	0	1	0
ENSMUSG00000113494.2	lncRNA	long_non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000086279.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000114712.2	processed_pseudogene	pseudogenes	3	2	1	0	0	0	0	0
ENSMUSG00000109856.2	processed_pseudogene	pseudogenes	0	0	10	0	0	0	0	0
ENSMUSG00000000561.15	protein_coding	coding_genes	14	13	15	8	0	6	9	2
ENSMUSG00000084342.2	processed_pseudogene	pseudogenes	14	9	16	13	0	4	3	0
ENSMUSG00000102770.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000118077.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000096767.3	IG_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00002075699.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000034158.10	protein_coding	coding_genes	118	77	118	82	3	18	11	25
ENSMUSG00000112329.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000107353.2	lncRNA	long_non_conding_RNA	0	1	1	0	0	0	0	0
ENSMUSG00002076917.1	miRNA	non_conding_RNA	5	11	7	9	1	4	0	2
ENSMUSG00000100387.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000098195.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000099413.2	lncRNA	long_non_conding_RNA	4	9	0	11	0	0	4	0
ENSMUSG00000092447.2	unprocessed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000041449.18	transcribed_unprocessed_pseudogene	pseudogenes	0	3	0	6	0	1	0	1
ENSMUSG00000117841.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000110875.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000045733.8	protein_coding	coding_genes	65	26	17	34	1	2	0	3
ENSMUSG00000024521.9	protein_coding	coding_genes	60	63	47	32	0	9	9	14
ENSMUSG00000043230.3	protein_coding	coding_genes	18	19	18	16	0	7	10	7
ENSMUSG00000064442.3	snoRNA	non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000081723.2	unprocessed_pseudogene	pseudogenes	4	0	0	1	0	0	0	0
ENSMUSG00000063229.16	protein_coding	coding_genes	1105	112	183	92	14	48	54	42
ENSMUSG00000103033.2	IG_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000076867.3	TR_V_gene	Ig_genes	1	0	0	0	0	0	0	0
ENSMUSG00000017314.13	protein_coding	coding_genes	81	42	53	42	0	11	16	23
ENSMUSG00000085088.2	lncRNA	long_non_conding_RNA	9	1	9	1	0	2	0	1
ENSMUSG00000115458.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000083151.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000113521.2	processed_pseudogene	pseudogenes	5	10	5	3	0	3	2	2
ENSMUSG00000044827.11	protein_coding	coding_genes	0	4	1	0	0	0	0	0
ENSMUSG00000074930.6	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000086306.2	lncRNA	long_non_conding_RNA	2	0	0	2	1	0	0	0
ENSMUSG00000079513.2	protein_coding	coding_genes	11	4	3	5	0	1	0	0
ENSMUSG00000102917.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000118104.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108099.2	processed_pseudogene	pseudogenes	0	0	0	0	1	0	0	0
ENSMUSG00000031241.18	protein_coding	coding_genes	0	2	7	3	3	0	0	0
ENSMUSG00000067571.5	protein_coding	coding_genes	14	19	4	17	0	0	3	7
ENSMUSG00002075726.1	misc_RNA	non_conding_RNA	1	1	0	2	0	0	1	0
ENSMUSG00000055717.14	protein_coding	coding_genes	16	3	8	16	0	3	6	5
ENSMUSG00000095576.6	protein_coding	coding_genes	8	3	3	8	0	0	1	0
ENSMUSG00000106162.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	2	0
ENSMUSG00000051335.7	protein_coding	coding_genes	52	47	59	44	15	53	41	36
ENSMUSG00000118587.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000026646.17	protein_coding	coding_genes	32	34	47	30	14	8	12	26
ENSMUSG00000093073.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000058301.9	protein_coding	coding_genes	112	119	104	91	3	24	18	15
ENSMUSG00000037536.15	protein_coding	coding_genes	25	22	23	17	1	4	1	1
ENSMUSG00000116650.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000065188.3	snRNA	non_conding_RNA	3	1	3	0	0	0	0	1
ENSMUSG00000098222.3	processed_pseudogene	pseudogenes	1	0	1	1	0	0	0	0
ENSMUSG00000013766.12	protein_coding	coding_genes	4	8	5	5	0	0	0	0
ENSMUSG00000037104.10	protein_coding	coding_genes	38	27	33	44	9	16	11	23
ENSMUSG00000087618.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000110902.3	lncRNA	long_non_conding_RNA	2	2	6	2	0	0	0	0
ENSMUSG00000114267.2	TEC	unconfirmed_genes	4	6	9	11	0	0	0	1
ENSMUSG00000030178.16	transcribed_unprocessed_pseudogene	pseudogenes	6	3	0	1	0	0	0	0
ENSMUSG00000067081.14	protein_coding	coding_genes	3	7	3	8	4	4	0	8
ENSMUSG00000099923.4	lncRNA	long_non_conding_RNA	2	6	3	2	0	6	0	1
ENSMUSG00000028396.6	protein_coding	coding_genes	6	1	3	1	0	0	0	1
ENSMUSG00000064952.3	snoRNA	non_conding_RNA	56	257	291	159	0	2	5	14
ENSMUSG00000085115.2	processed_pseudogene	pseudogenes	2	1	3	6	0	0	1	3
ENSMUSG00000109291.3	lncRNA	long_non_conding_RNA	4	0	3	0	0	3	0	0
ENSMUSG00000094385.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000103543.2	TEC	unconfirmed_genes	5	7	0	0	0	0	0	0
ENSMUSG00000073173.3	unprocessed_pseudogene	pseudogenes	6	0	0	0	0	0	0	0
ENSMUSG00000083661.2	processed_pseudogene	pseudogenes	1	1	5	1	0	0	0	0
ENSMUSG00002076352.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000108126.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000095603.5	protein_coding	coding_genes	0	0	1	1	0	0	0	0
ENSMUSG00000117396.2	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	0
ENSMUSG00000111648.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000081278.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000118614.2	lncRNA	long_non_conding_RNA	4	0	4	10	0	6	0	1
ENSMUSG00000065215.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000093100.3	miRNA	non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000088244.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000002748.8	protein_coding	coding_genes	319	234	296	255	15	47	13	31
ENSMUSG00000042888.11	protein_coding	coding_genes	13	3	8	22	0	0	0	2
ENSMUSG00000065698.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000086790.2	lncRNA	long_non_conding_RNA	0	3	1	2	0	0	0	0
ENSMUSG00000050608.12	protein_coding	coding_genes	33	29	45	34	3	14	10	10
ENSMUSG00000102352.2	TEC	unconfirmed_genes	3	15	7	6	0	0	7	1
ENSMUSG00000041961.15	protein_coding	coding_genes	14	17	17	21	2	4	6	15
ENSMUSG00000114777.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000094412.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000104289.6	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000112840.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000107984.2	processed_pseudogene	pseudogenes	1	0	0	1	0	3	0	4
ENSMUSG00002075161.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000083808.2	processed_pseudogene	pseudogenes	0	0	0	0	0	1	0	0
ENSMUSG00000121061.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	2	0
ENSMUSG00000092029.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	1
ENSMUSG00000117423.2	lncRNA	long_non_conding_RNA	5	5	4	5	0	0	0	0
ENSMUSG00000087053.2	lncRNA	long_non_conding_RNA	1	0	0	6	0	0	0	0
ENSMUSG00000050654.6	protein_coding	coding_genes	1512	793	837	1200	69	408	490	689
ENSMUSG00000105481.2	TEC	unconfirmed_genes	3	1	2	5	0	0	0	2
ENSMUSG00000021790.13	protein_coding	coding_genes	2	0	0	1	0	0	0	5
ENSMUSG00000110457.3	transcribed_unprocessed_pseudogene	pseudogenes	37	30	26	20	3	3	13	20
ENSMUSG00000120945.1	lncRNA	long_non_conding_RNA	1	3	0	4	2	0	1	1
ENSMUSG00000099478.2	lncRNA	long_non_conding_RNA	4	4	5	7	0	7	1	0
ENSMUSG00000106819.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000081305.2	processed_pseudogene	pseudogenes	3	8	6	2	0	2	1	0
ENSMUSG00000032680.12	protein_coding	coding_genes	21	4	11	6	0	3	5	6
ENSMUSG00000047824.14	protein_coding	coding_genes	61	52	69	46	13	15	12	13
ENSMUSG00000035165.15	protein_coding	coding_genes	17	28	19	28	0	1	5	7
ENSMUSG00000086937.2	lncRNA	long_non_conding_RNA	0	4	1	4	0	0	0	0
ENSMUSG00000103098.2	processed_pseudogene	pseudogenes	5	9	2	6	0	0	0	0
ENSMUSG00000065725.3	snoRNA	non_conding_RNA	39	137	141	123	2	5	3	20
ENSMUSG00000101161.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000074995.3	protein_coding	coding_genes	0	2	0	1	0	0	0	1
ENSMUSG00000043295.7	processed_pseudogene	pseudogenes	0	0	1	1	0	0	1	0
ENSMUSG00000104316.2	TEC	unconfirmed_genes	4	7	3	10	2	0	3	0
ENSMUSG00000029211.12	protein_coding	coding_genes	27	8	10	25	0	1	0	2
ENSMUSG00000061751.17	protein_coding	coding_genes	110	133	104	150	8	28	25	50
ENSMUSG00000053783.6	protein_coding	coding_genes	0	0	1	1	0	0	0	0
ENSMUSG00000113586.3	lncRNA	long_non_conding_RNA	9	2	3	9	2	0	0	0
ENSMUSG00000079578.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000114804.2	processed_pseudogene	pseudogenes	4	0	2	0	0	0	0	3
ENSMUSG00000109948.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000038975.15	protein_coding	coding_genes	81	70	88	78	12	22	3	15
ENSMUSG00000102862.2	lncRNA	long_non_conding_RNA	0	0	2	0	0	0	0	0
ENSMUSG00000035337.4	protein_coding	coding_genes	1	0	3	1	2	0	0	0
ENSMUSG00000016763.16	protein_coding	coding_genes	34	118	20	35	4	19	14	17
ENSMUSG00000118169.2	lncRNA	long_non_conding_RNA	23	6	9	10	0	0	0	0
ENSMUSG00000111083.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000072492.6	transcribed_processed_pseudogene	pseudogenes	0	0	0	0	0	0	1	0
ENSMUSG00000104290.2	processed_pseudogene	pseudogenes	0	5	0	6	0	0	0	0
ENSMUSG00002075671.1	rRNA	non_conding_RNA	65	87	59	64	2	10	8	24
ENSMUSG00000100479.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000038543.14	protein_coding	coding_genes	0	3	0	4	0	0	0	0
ENSMUSG00000107445.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000089017.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000098287.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000099505.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000036985.13	protein_coding	coding_genes	52	58	48	91	3	23	1	20
ENSMUSG00000082980.6	protein_coding	coding_genes	14	12	7	19	0	12	12	3
ENSMUSG00000117933.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000087563.2	lncRNA	long_non_conding_RNA	1	2	0	3	0	0	0	1
ENSMUSG00000068854.8	protein_coding	coding_genes	4	2	7	9	0	7	0	1
ENSMUSG00000110967.2	lncRNA	long_non_conding_RNA	1	0	0	0	0	0	0	0
ENSMUSG00000092539.4	lncRNA	long_non_conding_RNA	4	1	3	5	0	0	0	0
ENSMUSG00000090602.4	processed_pseudogene	pseudogenes	1	1	1	4	0	3	4	0
ENSMUSG00000119361.1	miRNA	non_conding_RNA	11	14	5	1	0	0	2	3
ENSMUSG00000103125.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000076959.3	miRNA	non_conding_RNA	1860	3764	4565	2869	384	992	356	536
ENSMUSG00000054046.8	protein_coding	coding_genes	15	1	4	0	0	0	1	0
ENSMUSG00000112395.2	processed_pseudogene	pseudogenes	13	30	14	4	0	0	2	0
ENSMUSG00000032718.5	protein_coding	coding_genes	4	2	9	25	24	2	4	16
ENSMUSG00000083243.2	processed_pseudogene	pseudogenes	1	0	0	4	1	0	0	0
ENSMUSG00000113613.2	lncRNA	long_non_conding_RNA	1	3	4	1	1	0	0	0
ENSMUSG00000108757.2	lncRNA	long_non_conding_RNA	0	3	0	0	0	0	0	0
ENSMUSG00000101671.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000069117.5	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000018372.14	protein_coding	coding_genes	23	9	28	22	0	8	14	12
ENSMUSG00000095668.2	TR_D_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000093731.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	3	0	0
ENSMUSG00000031825.17	protein_coding	coding_genes	78	65	95	51	3	6	1	1
ENSMUSG00000047443.15	protein_coding	coding_genes	7	13	11	9	2	6	0	3
ENSMUSG00002075818.1	snoRNA	non_conding_RNA	2	0	0	0	0	0	0	0
ENSMUSG00000120380.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000079605.6	protein_coding	coding_genes	0	2	0	0	0	0	4	0
ENSMUSG00000069223.11	lncRNA	long_non_conding_RNA	1	9	0	7	0	0	0	0
ENSMUSG00000111110.2	lncRNA	long_non_conding_RNA	5	2	6	5	0	0	1	1
ENSMUSG00000106254.2	TEC	unconfirmed_genes	1	0	0	15	0	0	0	3
ENSMUSG00000038594.10	protein_coding	coding_genes	83	58	51	46	1	14	13	1
ENSMUSG00000100506.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000116742.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000070136.3	miRNA	non_conding_RNA	15	5	11	10	2	5	0	6
ENSMUSG00000086372.2	lncRNA	long_non_conding_RNA	7	3	4	1	0	0	0	1
ENSMUSG00000065160.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000040725.14	protein_coding	coding_genes	190	227	216	187	11	37	27	42
ENSMUSG00000098797.3	miRNA	non_conding_RNA	1	0	1	0	0	0	0	0
ENSMUSG00000016382.16	protein_coding	coding_genes	9	15	6	23	0	3	2	2
ENSMUSG00000044068.8	protein_coding	coding_genes	57	36	64	49	2	7	10	6
ENSMUSG00000114359.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000109383.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	3	0	0
