"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"E2F7","E2F transcription factor 7","0","0","8","0.232258"
"NEUROG2","neurogenin 2","0","0","4","0.232258"
"PAM","peptidylglycine alpha-amidating monooxygenase","0","0","4","0.232258"
"PDIA6","protein disulfide isomerase associated 6","1","0","4","0.232258"
"SPEN","SPEN homolog, transcriptional regulator (Drosophila)","0","1","4","0.232258"
"SRPR","signal recognition particle receptor ('docking protein')","1","0","4","0.232258"
"ACTR1A","ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)","0","0","5","0.23177"
"SLC4A4","solute carrier family 4 (anion exchanger), member 4","2","0","11","0.231593"
"RAB11A","RAB11a, member RAS oncogene family","3","1","6","0.231446"
"ZADH2","zinc binding alcohol dehydrogenase, domain containing 2","0","0","6","0.231446"
"ZFP462","zinc finger protein 462","0","0","7","0.231215"
"MEGF9","multiple EGF-like-domains 9","0","0","8","0.231042"
"MXI1","Max interacting protein 1","0","0","9","0.230908"
"AKAP6","A kinase (PRKA) anchor protein 6","0","0","9","0.229839"
"AP2S1","adaptor-related protein complex 2, sigma 1 subunit","2","0","2","0.229839"
"API5","apoptosis inhibitor 5","0","0","7","0.229839"
"ARID2","AT rich interactive domain 2 (ARID, RFX-like)","0","0","9","0.229839"
"ARPP19","cAMP-regulated phosphoprotein 19","0","0","9","0.229839"
"ATG5","autophagy-related 5 (yeast)","2","0","5","0.229839"
"BAZ1B","bromodomain adjacent to zinc finger domain, 1B","0","0","1","0.229839"
"BC023055","","0","0","1","0.229839"
"CHGB","chromogranin B","0","0","1","0.229839"
"CLTA","clathrin, light polypeptide (Lca)","4","0","1","0.229839"
"CXCR4","chemokine (C-X-C motif) receptor 4","6","3","2","0.229839"
"DCLK1","doublecortin-like kinase 1","0","0","11","0.229839"
"DYNC1LI2","dynein, cytoplasmic 1 light intermediate chain 2","2","0","6","0.229839"
"EDEM3","ER degradation enhancer, mannosidase alpha-like 3","1","0","9","0.229839"
"EEF1E1","eukaryotic translation elongation factor 1 epsilon 1","0","0","1","0.229839"
"EGR4","early growth response 4","0","0","1","0.229839"
"FAM5C","family with sequence similarity 5, member C","0","0","1","0.229839"
"JAG2","jagged 2","1","0","1","0.229839"
"JAZF1","JAZF zinc finger 1","0","0","6","0.229839"
"MAP3K14","mitogen-activated protein kinase kinase kinase 14","4","13","3","0.229839"
"MICALL1","microtubule associated monoxygenase, calponin and LIM domain containing -like 1","0","0","8","0.229839"
"MTA1","metastasis associated 1","0","1","1","0.229839"
"MTA2","metastasis-associated gene family, member 2","0","0","2","0.229839"
"NOL8","nucleolar protein 8","0","0","2","0.229839"
"NUP93","nucleoporin 93","1","0","1","0.229839"
"PIP5K1A","phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha","6","1","3","0.229839"
"PNPLA6","patatin-like phospholipase domain containing 6","0","0","2","0.229839"
"PRPF19","PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)","2","0","1","0.229839"
"PSMD11","proteasome (prosome, macropain) 26S subunit, non-ATPase, 11","1","0","3","0.229839"
"R3HDM2","R3H domain containing 2","0","0","3","0.229839"
"RASSF2","Ras association (RalGDS/AF-6) domain family member 2","0","0","10","0.229839"
"SAP30","sin3 associated polypeptide","0","0","1","0.229839"
"SLC25A36","solute carrier family 25, member 36","0","0","6","0.229839"
"SYNJ1","synaptojanin 1","3","1","5","0.229839"
"UNC79","unc-79 homolog (C. elegans)","0","0","1","0.229839"
"UPF1","UPF1 regulator of nonsense transcripts homolog (yeast)","1","0","2","0.229839"
"USP3","ubiquitin specific peptidase 3","0","0","3","0.229839"
"ARHGAP29","Rho GTPase activating protein 29","0","0","4","0.229838"
"CACNA2D2","calcium channel, voltage-dependent, alpha 2/delta subunit 2","5","0","4","0.229838"
"ESCO1","establishment of cohesion 1 homolog 1 (S. cerevisiae)","0","0","4","0.229838"
"PAIP2","polyadenylate-binding protein-interacting protein 2","0","0","4","0.229838"
"PAK6","p21 protein (Cdc42/Rac)-activated kinase 6","6","1","4","0.229838"
"RAB30","RAB30, member RAS oncogene family","0","0","4","0.229838"
"AK3","adenylate kinase 3","1","0","8","0.228648"
"KCNA1","potassium voltage-gated channel, shaker-related subfamily, member 1","0","0","14","0.228479"
"GSE1","genetic suppressor element 1","0","0","6","0.228254"
"RB1CC1","RB1-inducible coiled-coil 1","0","0","5","0.22794"
"MAF","avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog","0","1","10","0.227939"
"SLC23A2","solute carrier family 23 (nucleobase transporters), member 2","0","1","9","0.22773"
"PRDM4","PR domain containing 4","1","0","4","0.227469"
"RAP1GDS1","RAP1, GTP-GDP dissociation stimulator 1","0","0","4","0.227469"
"BCL2L2","BCL2-like 2","0","0","11","0.227256"
"LNPEP","leucyl/cystinyl aminopeptidase","1","0","7","0.227135"
"HABP4","hyaluronic acid binding protein 4","0","0","3","0.226691"
"RABGEF1","RAB guanine nucleotide exchange factor (GEF) 1","0","0","3","0.226691"
"RNF19A","ring finger protein 19A","0","0","6","0.226691"
"FNIP1","folliculin interacting protein 1","0","0","8","0.226303"
"NPTX1","neuronal pentraxin 1","0","0","8","0.226303"
"ARL6IP1","ADP-ribosylation factor-like 6 interacting protein 1","0","0","5","0.226071"
"CCDC120","coiled-coil domain containing 120","0","0","5","0.226071"
"DHDDS","dehydrodolichyl diphosphate synthase","1","0","5","0.226071"
"DOCK9","dedicator of cytokinesis 9","0","0","5","0.226071"
"ROD1","ROD1 regulator of differentiation 1 (S. pombe)","0","0","5","0.226071"
"FRS2","fibroblast growth factor receptor substrate 2","1","0","12","0.225917"
"CCDC88A","coiled coil domain containing 88A","0","0","9","0.22566"
"2610305D13RIK","RIKEN cDNA 2610305D13 gene","0","0","2","0.225148"
"BZW2","basic leucine zipper and W2 domains 2","0","0","2","0.225148"
"CALCA","calcitonin/calcitonin-related polypeptide, alpha","0","0","2","0.225148"
"CBX7","chromobox homolog 7","0","0","6","0.225148"
"CD4","CD4 antigen","5","11","4","0.225148"
"CPD","carboxypeptidase D","0","0","8","0.225148"
"EIF4A1","eukaryotic translation initiation factor 4A1","1","3","2","0.225148"
"FOSB","FBJ osteosarcoma oncogene B","0","0","6","0.225148"
"IER5L","immediate early response 5-like","0","0","2","0.225148"
"LINGO2","leucine rich repeat and Ig domain containing 2","0","0","4","0.225148"
"PNRC2","proline-rich nuclear receptor coactivator 2","0","0","2","0.225148"
"RANBP9","RAN binding protein 9","0","0","2","0.225148"
"SCML2","sex comb on midleg-like 2 (Drosophila)","0","0","6","0.225148"
"SNX25","sorting nexin 25","0","0","2","0.225148"
"SNX3","sorting nexin 3","0","0","2","0.225148"
"TACC2","transforming, acidic coiled-coil containing protein 2","0","0","2","0.225148"
"TEAD1","TEA domain family member 1","0","0","6","0.225148"
"TMEM49","transmembrane protein 49","0","0","4","0.225148"
"TRIO","triple functional domain (PTPRF interacting)","0","1","4","0.225148"
"UBE2E3","ubiquitin-conjugating enzyme E2E 3, UBC4/5 homolog (yeast)","2","0","2","0.225148"
"VKORC1L1","vitamin K epoxide reductase complex, subunit 1-like 1","0","0","2","0.225148"
"SOS1","son of sevenless homolog 1 (Drosophila)","24","29","11","0.224731"
"ACVR1C","activin A receptor, type IC","1","0","9","0.224639"
"SEPHS1","selenophosphate synthetase 1","2","0","7","0.224493"
"ZIC4","zinc finger protein of the cerebellum 4","0","0","7","0.224493"
"BCL2","B-cell leukemia/lymphoma 2","10","12","12","0.224385"
"DNMT3A","DNA methyltransferase 3A","2","0","12","0.224385"
"FIGN","fidgetin","0","0","5","0.224233"
"NDRG4","N-myc downstream regulated gene 4","0","0","5","0.224233"
"SOX4","SRY-box containing gene 4","0","0","5","0.224233"
"SLC39A10","solute carrier family 39 (zinc transporter), member 10","0","0","8","0.224005"
"GNAQ","guanine nucleotide binding protein, alpha q polypeptide","14","10","11","0.223902"
"AHSA2","AHA1, activator of heat shock protein ATPase homolog 2 (yeast)","0","0","6","0.223627"
"FBXL3","F-box and leucine-rich repeat protein 3","1","0","6","0.223627"
"RALA","v-ral simian leukemia viral oncogene homolog A (ras related)","2","1","6","0.223627"
"USP47","ubiquitin specific peptidase 47","0","0","6","0.223627"
"CHST1","carbohydrate (keratan sulfate Gal-6) sulfotransferase 1","1","0","3","0.223626"
"CLCN5","chloride channel 5","0","0","3","0.223626"
"CMPK1","cytidine monophosphate (UMP-CMP) kinase 1","2","0","3","0.223626"
"LMAN2L","lectin, mannose-binding 2-like","0","0","3","0.223626"
"SENP7","SUMO1/sentrin specific peptidase 7","0","0","7","0.223196"
"ANK2","ankyrin 2, brain","0","0","11","0.223079"
"ANGPTL2","angiopoietin-like 2","0","0","4","0.222874"
"PURG","purine-rich element binding protein G","0","0","4","0.222874"
"RARG","retinoic acid receptor, gamma","0","0","4","0.222874"
"SNIP1","Smad nuclear interacting protein 1","0","0","4","0.222874"
"2310035C23RIK","RIKEN cDNA 2310035C23 gene","0","0","5","0.222425"
"EFNA5","ephrin A5","1","0","7","0.221913"
"FAM133B","family with sequence similarity 133, member B","0","0","7","0.221913"
"KIT","kit oncogene","6","1","7","0.221913"
"SETD5","SET domain containing 5","0","0","7","0.221913"
"MED1","mediator complex subunit 1","0","4","8","0.221754"
"ALDOC","aldolase C, fructose-bisphosphate","4","0","1","0.220645"
"AMOTL2","angiomotin-like 2","0","0","5","0.220645"
"ARHGEF7","Rho guanine nucleotide exchange factor (GEF7)","1","2","7","0.220645"
"BAG3","BCL2-associated athanogene 3","0","0","2","0.220645"
"CAPN6","calpain 6","0","0","6","0.220645"
"CCAR1","cell division cycle and apoptosis regulator 1","0","0","3","0.220645"
"CDC40","cell division cycle 40 homolog (yeast)","1","0","4","0.220645"
"CHIC1","cysteine-rich hydrophobic domain 1","0","0","6","0.220645"
"CNTN4","contactin 4","0","0","8","0.220645"
"DR1","down-regulator of transcription 1","0","0","6","0.220645"
"ERRFI1","ERBB receptor feedback inhibitor 1","0","0","5","0.220645"
"FAM65A","family with sequence similarity 65, member A","0","0","1","0.220645"
"GBX2","gastrulation brain homeobox 2","0","0","2","0.220645"
"GMDS","GDP-mannose 4, 6-dehydratase","3","0","1","0.220645"
"GNPNAT1","glucosamine-phosphate N-acetyltransferase 1","1","0","6","0.220645"
"GOLT1B","golgi transport 1 homolog B (S. cerevisiae)","0","0","6","0.220645"
"GRAMD1B","GRAM domain containing 1B","0","0","2","0.220645"
"H2AFZ","H2A histone family, member Z","1","0","2","0.220645"
"JUND","Jun proto-oncogene related gene d","1","1","1","0.220645"
"LRRC8D","leucine rich repeat containing 8D","0","0","3","0.220645"
"MOGS","mannosyl-oligosaccharide glucosidase","3","0","1","0.220645"
"MS4A6D","membrane-spanning 4-domains, subfamily A, member 6D","0","0","1","0.220645"
"NFKBIA","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha","18","24","1","0.220645"
"NMNAT3","nicotinamide nucleotide adenylyltransferase 3","2","0","3","0.220645"
"PAPD7","PAP associated domain containing 7","1","0","6","0.220645"
"PAQR9","progestin and adipoQ receptor family member IX","0","0","4","0.220645"
"PPME1","protein phosphatase methylesterase 1","0","0","4","0.220645"
"PPP1CA","protein phosphatase 1, catalytic subunit, alpha isoform","6","4","1","0.220645"
"PRKAG2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit","3","2","5","0.220645"
"PRKD1","protein kinase D1","0","0","3","0.220645"
"PTP4A1","protein tyrosine phosphatase 4a1","0","0","5","0.220645"
"SETD8","SET domain containing (lysine methyltransferase) 8","1","0","5","0.220645"
"SORCS1","VPS10 domain receptor protein SORCS 1","0","0","2","0.220645"
"SURF2","surfeit gene 2","0","0","1","0.220645"
"TBC1D1","TBC1 domain family, member 1","0","0","4","0.220645"
"TCERG1","transcription elongation regulator 1 (CA150)","1","0","6","0.220645"
"TCF7L2","transcription factor 7-like 2, T-cell specific, HMG-box","11","0","7","0.220645"
"TGFB3","transforming growth factor, beta 3","17","11","4","0.220645"
"UBE2B","ubiquitin-conjugating enzyme E2B, RAD6 homology (S. cerevisiae)","1","0","5","0.220645"
"VASN","vasorin","0","0","2","0.220645"
"ZBTB8A","zinc finger and BTB domain containing 8a","0","0","2","0.220645"
"DCC","deleted in colorectal carcinoma","3","0","11","0.219846"
"AEBP2","AE binding protein 2","0","0","10","0.219766"
"ASH1L","ash1 (absent, small, or homeotic)-like (Drosophila)","2","0","8","0.219547"
"UBE2R2","ubiquitin-conjugating enzyme E2R 2","1","0","7","0.219391"
"VEGFA","vascular endothelial growth factor A","8","3","7","0.219391"
"BTF3L4","basic transcription factor 3-like 4","0","0","6","0.219184"
"MTF1","metal response element binding transcription factor 1","0","0","12","0.219184"
"AHCYL1","S-adenosylhomocysteine hydrolase-like 1","3","0","5","0.218894"
"LRIG1","leucine-rich repeats and immunoglobulin-like domains 1","0","0","5","0.218894"
"SP3","trans-acting transcription factor 3","0","1","5","0.218894"
"ZFP280C","zinc finger protein 280C","0","0","5","0.218894"
"FOXB1","forkhead box B1","0","0","4","0.218461"
"NLGN1","neuroligin 1","1","0","8","0.218461"
"RTN4","reticulon 4","0","0","4","0.218461"
"DTNA","dystrobrevin alpha","0","0","11","0.218264"
"CNBP","cellular nucleic acid binding protein","0","0","3","0.217742"
"HNRNPC","heterogeneous nuclear ribonucleoprotein C","1","0","3","0.217742"
"JAK2","Janus kinase 2","5","12","3","0.217742"
"KLHL5","kelch-like 5 (Drosophila)","0","0","3","0.217742"
"MAP3K12","mitogen-activated protein kinase kinase kinase 12","1","1","6","0.217742"
"PKP4","plakophilin 4","0","0","3","0.217742"
"SAMD4B","sterile alpha motif domain containing 4B","0","0","3","0.217742"
"STK24","serine/threonine kinase 24 (STE20 homolog, yeast)","0","0","3","0.217742"
"TIAM1","T-cell lymphoma invasion and metastasis 1","2","0","6","0.217742"
"LDLR","low density lipoprotein receptor","3","0","5","0.217171"
"UBE2G1","ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, C. elegans)","3","1","7","0.216926"
"GSK3B","glycogen synthase kinase 3 beta","19","12","11","0.216705"
"2310021P13RIK","RIKEN cDNA 2310021P13 gene","0","0","2","0.216319"
"CDS1","CDP-diacylglycerol synthase 1","3","0","6","0.216319"
"CETN2","centrin 2","1","0","2","0.216319"
"EPHA6","Eph receptor A6","1","0","2","0.216319"
"FAM73A","family with sequence similarity 73, member A","0","0","6","0.216319"
"GIGYF1","GRB10 interacting GYF protein 1","0","0","6","0.216319"
"MARK1","MAP/microtubule affinity-regulating kinase 1","0","0","4","0.216319"
"MTMR14","myotubularin related protein 14","0","0","2","0.216319"
"PHF14","PHD finger protein 14","0","0","2","0.216319"
"SERPINE2","serine (or cysteine) peptidase inhibitor, clade E, member 2","0","0","2","0.216319"
"TRPS1","trichorhinophalangeal syndrome I (human)","0","0","8","0.216319"
"YPEL3","yippee-like 3 (Drosophila)","0","0","2","0.216319"
"ZFP704","zinc finger protein 704","0","0","15","0.216036"
"PPTC7","PTC7 protein phosphatase homolog (S. cerevisiae)","0","0","9","0.215849"
"PANK1","pantothenate kinase 1","2","0","5","0.215474"
"TANC1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","0","0","5","0.215474"
"DAAM1","dishevelled associated activator of morphogenesis 1","1","0","8","0.215264"
"ACCN1","amiloride-sensitive cation channel 1, neuronal (degenerin)","1","0","3","0.214915"
"NUMBL","numb-like","1","0","3","0.214915"
"PHF12","PHD finger protein 12","0","0","3","0.214915"
"ZFYVE26","zinc finger, FYVE domain containing 26","0","0","6","0.214914"
"RAC1","RAS-related C3 botulinum substrate 1","24","21","4","0.214218"
"EPS15","epidermal growth factor receptor pathway substrate 15","1","1","5","0.213803"
"ANK1","ankyrin 1, erythroid","0","0","6","0.213528"
"DOCK4","dedicator of cytokinesis 4","0","0","8","0.213184"
"HSPA4","heat shock protein 4","1","0","8","0.213184"
"1200011M11RIK","RIKEN cDNA 1200011M11 gene","0","0","1","0.212159"
"4921523A10RIK","RIKEN cDNA 4921523A10 gene","0","0","1","0.212159"
"A930001N09RIK","RIKEN cDNA A930001N09 gene","0","0","5","0.212159"
"APBA1","amyloid beta (A4) precursor protein binding, family A, member 1","0","0","8","0.212159"
"ATP1B1","ATPase, Na+/K+ transporting, beta 1 polypeptide","8","0","3","0.212159"
"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","3","0","3","0.212159"
"BNIPL","BCL2/adenovirus E1B 19kD interacting protein like","0","0","1","0.212159"
"CCDC117","coiled-coil domain containing 117","0","0","7","0.212159"
"CCDC150","coiled-coil domain containing 150","0","0","1","0.212159"
"DIO1","deiodinase, iodothyronine, type I","0","0","1","0.212159"
"ELMOD1","ELMO domain containing 1","0","0","5","0.212159"
"FSCN3","fascin homolog 3, actin-bundling protein, testicular (Strongylocentrotus purpuratus)","0","0","1","0.212159"
"HMOX2","heme oxygenase (decycling) 2","1","0","1","0.212159"
"MTOR","mechanistic target of rapamycin (serine/threonine kinase)","9","0","3","0.212159"
"OTX1","orthodenticle homolog 1 (Drosophila)","0","0","5","0.212159"
"PSMD14","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14","1","0","1","0.212159"
"PSPH","phosphoserine phosphatase","2","0","1","0.212159"
"PVALB","parvalbumin","0","0","1","0.212159"
"RAD23B","RAD23b homolog (S. cerevisiae)","2","0","7","0.212159"
