"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"NDRG4","N-myc downstream regulated gene 4","0","0","2","0.347561"
"PRKAR2B","protein kinase, cAMP dependent regulatory, type II beta","2","25","2","0.347561"
"SERPINE1","serine (or cysteine) peptidase inhibitor, clade E, member 1","3","2","2","0.347561"
"GRIA3","glutamate receptor, ionotropic, AMPA3 (alpha 3)","2","0","3","0.346621"
"TAF9B","TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor","1","0","3","0.346621"
"MIER3","mesoderm induction early response 1, family member 3","0","0","4","0.346154"
"2310035C23RIK","RIKEN cDNA 2310035C23 gene","0","0","2","0.344759"
"B3GNT1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1","3","0","2","0.344759"
"CRB2","crumbs homolog 2 (Drosophila)","0","0","2","0.344759"
"DOK4","docking protein 4","0","0","2","0.344759"
"SLC38A9","solute carrier family 38, member 9","0","0","2","0.344759"
"SULF1","sulfatase 1","0","0","2","0.344759"
"TNPO2","transportin 2 (importin 3, karyopherin beta 2b)","0","0","2","0.344759"
"1110018G07RIK","RIKEN cDNA 1110018G07 gene","0","0","3","0.344758"
"D3BWG0562E","DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed","0","0","3","0.344758"
"EDARADD","EDAR (ectodysplasin-A receptor)-associated death domain","0","0","1","0.344757"
"ELFN1","leucine rich repeat and fibronectin type III, extracellular 1","0","0","1","0.344757"
"FRAT1","frequently rearranged in advanced T-cell lymphomas","1","1","1","0.344757"
"FUT4","fucosyltransferase 4","2","0","1","0.344757"
"HOXC4","homeobox C4","0","0","1","0.344757"
"RNF7","ring finger protein 7","1","0","1","0.344757"
"SHH","sonic hedgehog","3","2","1","0.344757"
"SLC46A3","solute carrier family 46, member 3","0","0","1","0.344757"
"SNW1","SNW domain containing 1","2","0","1","0.344757"
"SOX13","SRY-box containing gene 13","0","0","1","0.344757"
"SOX30","SRY-box containing gene 30","0","0","1","0.344757"
"TOPORS","topoisomerase I binding, arginine/serine-rich","0","0","1","0.344757"
"FZD5","frizzled homolog 5 (Drosophila)","4","0","4","0.343374"
"1110003E01RIK","RIKEN cDNA 1110003E01 gene","0","0","2","0.342"
"2310028H24RIK","RIKEN cDNA 2310028H24 gene","0","0","2","0.342"
"APAF1","apoptotic peptidase activating factor 1","7","9","2","0.342"
"ATF3","activating transcription factor 3","0","0","2","0.342"
"CDK12","cyclin-dependent kinase 12","0","0","2","0.342"
"DNAJB5","DnaJ (Hsp40) homolog, subfamily B, member 5","0","0","2","0.342"
"ERRFI1","ERBB receptor feedback inhibitor 1","0","0","2","0.342"
"HAS3","hyaluronan synthase 3","0","0","2","0.342"
"IGSF1","immunoglobulin superfamily, member 1","0","0","2","0.342"
"KLF11","Kruppel-like factor 11","0","0","2","0.342"
"NCALD","neurocalcin delta","0","0","2","0.342"
"PPARGC1A","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha","3","3","2","0.342"
"RPS6KA6","ribosomal protein S6 kinase polypeptide 6","6","0","2","0.342"
"SETD8","SET domain containing (lysine methyltransferase) 8","1","0","2","0.342"
"STX3","syntaxin 3","1","0","2","0.342"
"TOMM40L","translocase of outer mitochondrial membrane 40 homolog-like (yeast)","1","0","2","0.342"
"UBE2B","ubiquitin-conjugating enzyme E2B, RAD6 homology (S. cerevisiae)","1","0","2","0.342"
"ZDHHC7","zinc finger, DHHC domain containing 7","0","0","2","0.342"
"ETF1","eukaryotic translation termination factor 1","0","0","3","0.34109"
"AEBP2","AE binding protein 2","0","0","4","0.340637"
"HLF","hepatic leukemia factor","0","0","4","0.340637"
"NCOA2","nuclear receptor coactivator 2","0","2","4","0.340637"
"UBE2K","ubiquitin-conjugating enzyme E2K (UBC1 homolog, yeast)","1","0","4","0.340637"
"1110002B05RIK","RIKEN cDNA 1110002B05 gene","0","0","1","0.339286"
"ADRB2","adrenergic receptor, beta 2","4","3","1","0.339286"
"DLX2","distal-less homeobox 2","0","0","1","0.339286"
"ERMP1","endoplasmic reticulum metallopeptidase 1","0","0","2","0.339286"
"FHOD3","formin homology 2 domain containing 3","0","0","1","0.339286"
"GALNT12","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12","2","0","1","0.339286"
"ITGB4","integrin beta 4","6","0","1","0.339286"
"LHX9","LIM homeobox protein 9","0","0","4","0.339286"
"LRIG1","leucine-rich repeats and immunoglobulin-like domains 1","0","0","2","0.339286"
"NFKBIB","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta","10","1","1","0.339286"
"PDHX","pyruvate dehydrogenase complex, component X","4","0","1","0.339286"
"RAB8A","RAB8A, member RAS oncogene family","1","1","1","0.339286"
"RPN2","ribophorin II","3","1","1","0.339286"
"RPS6KA1","ribosomal protein S6 kinase polypeptide 1","6","9","1","0.339286"
"SLC25A20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20","0","0","1","0.339286"
"SLC35F3","solute carrier family 35, member F3","0","0","2","0.339286"
"SLC6A5","solute carrier family 6 (neurotransmitter transporter, glycine), member 5","0","0","3","0.339286"
"SMAD2","MAD homolog 2 (Drosophila)","9","1","2","0.339286"
"SORCS2","sortilin-related VPS10 domain containing receptor 2","0","0","2","0.339286"
"SP3","trans-acting transcription factor 3","0","1","2","0.339286"
"VPS33A","vacuolar protein sorting 33A (yeast)","0","0","2","0.339286"
"WAC","WW domain containing adaptor with coiled-coil","0","0","1","0.339286"
"AP4E1","adaptor-related protein complex AP-4, epsilon 1","1","0","4","0.337945"
"FUBP1","far upstream element (FUSE) binding protein 1","0","0","4","0.337945"
"CELSR2","cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)","0","0","2","0.336615"
"CPLX3","complexin 3","0","0","2","0.336615"
"MYT1","myelin transcription factor 1","0","3","2","0.336615"
"PHOX2B","paired-like homeobox 2b","0","0","2","0.336615"
"VCAN","versican","1","0","2","0.336615"
"IQSEC2","IQ motif and Sec7 domain 2","1","0","3","0.335733"
"CHD9","chromodomain helicase DNA binding protein 9","0","0","4","0.335294"
"ZBTB34","zinc finger and BTB domain containing 34","0","0","5","0.335032"
"AFF3","AF4/FMR2 family, member 3","0","0","1","0.333985"
"APPL2","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2","0","0","1","0.333985"
"ASCC3","activating signal cointegrator 1 complex subunit 3","0","0","1","0.333985"
"BCL2L11","BCL2-like 11 (apoptosis facilitator)","0","0","4","0.333985"
"BCR","breakpoint cluster region","2","2","1","0.333985"
"CNOT8","CCR4-NOT transcription complex, subunit 8","1","0","1","0.333985"
"DIO3","deiodinase, iodothyronine type III","0","0","1","0.333985"
"DLG2","discs, large homolog 2 (Drosophila)","0","0","4","0.333985"
"EDN2","endothelin 2","3","0","1","0.333985"
"GALNT5","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5","2","0","1","0.333985"
"GCNT1","glucosaminyl (N-acetyl) transferase 1, core 2","2","0","1","0.333985"
"GJA6","gap junction protein, alpha 6","0","0","1","0.333985"
"KCNJ14","potassium inwardly-rectifying channel, subfamily J, member 14","0","0","1","0.333985"
"NCKAP5L","NCK-associated protein 5-like","0","0","1","0.333985"
"PIM1","proviral integration site 1","2","0","1","0.333985"
"PON2","paraoxonase 2","1","0","1","0.333985"
"RFTN1","raftlin lipid raft linker 1","0","0","1","0.333985"
"RPRM","reprimo, TP53 dependent G2 arrest mediator candidate","1","0","1","0.333985"
"SMG1","SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)","0","0","4","0.333985"
"SP7","Sp7 transcription factor 7","0","0","1","0.333985"
"STAMBP","STAM binding protein","1","0","1","0.333985"
"TMEM62","transmembrane protein 62","0","0","1","0.333985"
"ZFYVE1","zinc finger, FYVE domain containing 1","0","0","1","0.333985"
"ARFIP1","ADP-ribosylation factor interacting protein 1","0","0","2","0.333984"
"CACNA1D","calcium channel, voltage-dependent, L type, alpha 1D subunit","11","0","2","0.333984"
"CAMK2N1","calcium/calmodulin-dependent protein kinase II inhibitor 1","0","0","2","0.333984"
"IKZF2","IKAROS family zinc finger 2","0","0","3","0.333984"
"LRP4","low density lipoprotein receptor-related protein 4","0","0","3","0.333984"
"MYB","myeloblastosis oncogene","0","0","2","0.333984"
"PHLDB2","pleckstrin homology-like domain, family B, member 2","0","0","2","0.333984"
"SPRED3","sprouty-related, EVH1 domain containing 3","1","0","2","0.333984"
"VCPIP1","valosin containing protein (p97)/p47 complex interacting protein 1","0","0","2","0.333984"
"ATAD2B","ATPase family, AAA domain containing 2B","0","0","4","0.332685"
"SEMA6D","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D","1","0","4","0.332685"
"AK3","adenylate kinase 3","1","0","3","0.332254"
"BTG2","B-cell translocation gene 2, anti-proliferative","0","0","3","0.332254"
"CADM3","cell adhesion molecule 3","1","0","3","0.332254"
"EBF3","early B-cell factor 3","0","0","3","0.332254"
"CCND2","cyclin D2","5","1","4","0.331395"
"CYTH1","cytohesin 1","0","1","2","0.331395"
"EGR2","early growth response 2","0","1","2","0.331395"
"EPS15","epidermal growth factor receptor pathway substrate 15","1","1","2","0.331395"
"KHNYN","KH and NYN domain containing","0","0","2","0.331395"
"LARP4B","La ribonucleoprotein domain family, member 4B","0","0","2","0.331395"
"MYH10","myosin, heavy polypeptide 10, non-muscle","3","0","2","0.331395"
"ONECUT2","one cut domain, family member 2","0","0","6","0.331395"
"PCDH7","protocadherin 7","0","0","2","0.331395"
"RASGEF1A","RasGEF domain family, member 1A","0","0","2","0.331395"
"SSR1","signal sequence receptor, alpha","1","0","2","0.331395"
"TWF1","twinfilin, actin-binding protein, homolog 1 (Drosophila)","0","0","2","0.331395"
"VAT1L","vesicle amine transport protein 1 homolog-like (T. californica)","0","0","2","0.331395"
"YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide","3","1","2","0.331395"
"DIRAS2","DIRAS family, GTP-binding RAS-like 2","0","0","3","0.330541"
"CPSF6","cleavage and polyadenylation specific factor 6","0","0","2","0.328847"
"CS","citrate synthase","3","1","2","0.328847"
"EIF4A2","eukaryotic translation initiation factor 4A2","1","3","2","0.328847"
"EPS8","epidermal growth factor receptor pathway substrate 8","0","0","2","0.328847"
"FMNL2","formin-like 2","0","0","2","0.328847"
"PHACTR2","phosphatase and actin regulator 2","0","0","2","0.328847"
"PRKAA2","protein kinase, AMP-activated, alpha 2 catalytic subunit","5","2","2","0.328847"
"SCN3A","sodium channel, voltage-gated, type III, alpha","0","0","2","0.328847"
"DAGLA","diacylglycerol lipase, alpha","0","0","3","0.328846"
"FNIP1","folliculin interacting protein 1","0","0","3","0.328846"
"KCNC2","potassium voltage gated channel, Shaw-related subfamily, member 2","0","0","4","0.328846"
"ALDH1A2","aldehyde dehydrogenase family 1, subfamily A2","2","0","1","0.328845"
"CAMK2N2","calcium/calmodulin-dependent protein kinase II inhibitor 2","0","0","1","0.328845"
"CAR7","carbonic anhydrase 7","1","0","1","0.328845"
"CD200","CD200 antigen","0","0","1","0.328845"
"DHX15","DEAH (Asp-Glu-Ala-His) box polypeptide 15","1","0","1","0.328845"
"HHEX","hematopoietically expressed homeobox","1","0","1","0.328845"
"HIVEP1","human immunodeficiency virus type I enhancer binding protein 1","0","0","1","0.328845"
"LRRK2","leucine-rich repeat kinase 2","1","0","1","0.328845"
"MTTP","microsomal triglyceride transfer protein","0","0","1","0.328845"
"ORMDL3","ORM1-like 3 (S. cerevisiae)","0","0","1","0.328845"
"PANX3","pannexin 3","0","0","1","0.328845"
"PPIF","peptidylprolyl isomerase F (cyclophilin F)","1","0","1","0.328845"
"RGS1","regulator of G-protein signaling 1","0","0","1","0.328845"
"TMEM115","transmembrane protein 115","0","0","1","0.328845"
"PHIP","pleckstrin homology domain interacting protein","0","0","4","0.327586"
"ARL8B","ADP-ribosylation factor-like 8B","0","0","3","0.327169"
"FOXO3","forkhead box O3","4","4","3","0.327169"
"VAT1","vesicle amine transport protein 1 homolog (T californica)","0","0","3","0.327169"
"WASL","Wiskott-Aldrich syndrome-like (human)","5","3","3","0.327169"
"KLF12","Kruppel-like factor 12","0","0","4","0.326336"
"PAFAH1B1","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1","2","0","4","0.326336"
"XPR1","xenotropic and polytropic retrovirus receptor 1","0","0","4","0.326336"
"COL27A1","collagen, type XXVII, alpha 1","0","0","2","0.326335"
"GNAO1","guanine nucleotide binding protein, alpha O","4","0","2","0.326335"
"POM121","nuclear pore membrane protein 121","1","0","2","0.326335"
"SOCS1","suppressor of cytokine signaling 1","5","2","2","0.326335"
"USP32","ubiquitin specific peptidase 32","0","0","2","0.326335"
"ZHX1","zinc fingers and homeoboxes 1","0","0","2","0.326335"
"PDE4B","phosphodiesterase 4B, cAMP specific","1","0","3","0.325507"
"SLC39A10","solute carrier family 39 (zinc transporter), member 10","0","0","3","0.325507"
"9930012K11RIK","RIKEN cDNA 9930012K11 gene","0","0","1","0.323864"
"ATP11C","ATPase, class VI, type 11C","0","0","3","0.323864"
"EPAS1","endothelial PAS domain protein 1","2","0","1","0.323864"
"FBXL12","F-box and leucine-rich repeat protein 12","0","0","1","0.323864"
"GINS3","GINS complex subunit 3 (Psf3 homolog)","0","0","2","0.323864"
"HERC2","hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2","1","0","1","0.323864"
"IL16","interleukin 16","0","1","1","0.323864"
"LRRK1","leucine-rich repeat kinase 1","0","0","2","0.323864"
"MBLAC2","metallo-beta-lactamase domain containing 2","0","0","3","0.323864"
"MCFD2","multiple coagulation factor deficiency 2","0","0","2","0.323864"
"MEIS2","Meis homeobox 2","0","0","2","0.323864"
"MPP5","membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)","1","0","2","0.323864"
"NACC1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing","0","0","2","0.323864"
"NEFM","neurofilament, medium polypeptide","1","0","2","0.323864"
"NT5DC1","5'-nucleotidase domain containing 1","0","0","1","0.323864"
"PDIA3","protein disulfide isomerase associated 3","2","0","1","0.323864"
"PNN","pinin","1","0","2","0.323864"
"RABGAP1L","RAB GTPase activating protein 1-like","0","0","4","0.323864"
"RGS7","regulator of G protein signaling 7","0","0","1","0.323864"
"SLC9A3R2","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2","1","0","1","0.323864"
"SOBP","sine oculis-binding protein homolog (Drosophila)","0","0","2","0.323864"
"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4","0","0","4","0.323864"
"STT3B","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)","3","0","2","0.323864"
"TJP1","tight junction protein 1","3","0","2","0.323864"
"TMEM136","transmembrane protein 136","0","0","3","0.323864"
"TNC","tenascin C","2","0","1","0.323864"
"ZFP828","zinc finger protein 828","0","0","1","0.323864"
"ZMYM2","zinc finger, MYM-type 2","0","0","1","0.323864"
"TSC22D2","TSC22 domain family, member 2","0","0","5","0.322885"
"SPTY2D1","SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)","0","0","3","0.322236"
"UGCG","UDP-glucose ceramide glucosyltransferase","2","0","3","0.322236"
"BAHCC1","BAH domain and coiled-coil containing 1","0","0","2","0.321429"
"D230025D16RIK","RIKEN cDNA D230025D16 gene","0","0","2","0.321429"
"NUDT4","nudix (nucleoside diphosphate linked moiety X)-type motif 4","0","0","2","0.321429"
"PLCH2","phospholipase C, eta 2","0","0","2","0.321429"
"PRKAR1A","protein kinase, cAMP dependent regulatory, type I, alpha","2","22","2","0.321429"
"SGIP1","SH3-domain GRB2-like (endophilin) interacting protein 1","0","0","2","0.321429"
"TMEM151A","transmembrane protein 151A","0","0","2","0.321429"
"TXNIP","thioredoxin interacting protein","0","0","2","0.321429"
"UBA6","ubiquitin-like modifier activating enzyme 6","1","0","2","0.321429"
"FBXO28","F-box protein 28","0","0","4","0.321428"
"ESR1","estrogen receptor 1 (alpha)","0","3","3","0.320625"
"MSRB3","methionine sulfoxide reductase B3","0","0","3","0.320625"
"PTPN1","protein tyrosine phosphatase, non-receptor type 1","2","0","3","0.320625"
"LCORL","ligand dependent nuclear receptor corepressor-like","0","0","4","0.320225"
"ASB13","ankyrin repeat and SOCS box-containing 13","0","0","1","0.319031"
"BCL9L","B-cell CLL/lymphoma 9-like","0","0","1","0.319031"
"FAM109A","family with sequence similarity 109, member A","0","0","1","0.319031"
"KDELR2","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","0","1","1","0.319031"
"LIPT2","lipoyl(octanoyl) transferase 2 (putative)","2","0","1","0.319031"
"MAFF","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)","0","1","1","0.319031"
"OAF","OAF homolog (Drosophila)","0","0","1","0.319031"
"USP5","ubiquitin specific peptidase 5 (isopeptidase T)","0","0","1","0.319031"
"ZCCHC11","zinc finger, CCHC domain containing 11","0","0","1","0.319031"
"CHD3","chromodomain helicase DNA binding protein 3","0","0","3","0.31903"
"RFX7","regulatory factor X, 7","0","0","3","0.31903"
"TRIM33","tripartite motif-containing 33","0","0","4","0.31903"
"WWTR1","WW domain containing transcription regulator 1","0","0","3","0.31903"
"ZBTB26","zinc finger and BTB domain containing 26","0","0","3","0.31903"
"ADAM9","a disintegrin and metallopeptidase domain 9 (meltrin gamma)","0","0","2","0.319029"
"MGEA5","meningioma expressed antigen 5 (hyaluronidase)","0","0","2","0.319029"
