"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"RIPK2","receptor (TNFRSF)-interacting serine-threonine kinase 2","2","1","2","0.195951"
"SEL1L3","sel-1 suppressor of lin-12-like 3 (C. elegans)","0","0","5","0.195951"
"STK40","serine/threonine kinase 40","0","0","5","0.195951"
"TMEM165","transmembrane protein 165","0","0","1","0.195951"
"TNP1","transition protein 1","0","0","1","0.195951"
"UBE2E2","ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)","2","1","2","0.195951"
"COL1A2","collagen, type I, alpha 2","4","0","9","0.194967"
"LASS6","LAG1 homolog, ceramide synthase 6","0","0","8","0.194844"
"ANK1","ankyrin 1, erythroid","0","0","7","0.194687"
"PPP4R2","protein phosphatase 4, regulatory subunit 2","0","0","7","0.194687"
"BAHCC1","BAH domain and coiled-coil containing 1","0","0","6","0.194478"
"FBXL14","F-box and leucine-rich repeat protein 14","0","0","6","0.194478"
"JHDM1D","jumonji C domain-containing histone demethylase 1 homolog D (S. cerevisiae)","0","0","6","0.194478"
"NUDT4","nudix (nucleoside diphosphate linked moiety X)-type motif 4","0","0","6","0.194478"
"SH2B3","SH2B adaptor protein 3","1","0","6","0.194478"
"ATP8B1","ATPase, class I, type 8B, member 1","0","0","5","0.194186"
"PLAGL1","pleiomorphic adenoma gene-like 1","0","0","5","0.194186"
"RUNX3","runt related transcription factor 3","0","0","5","0.194186"
"NCAM1","neural cell adhesion molecule 1","2","0","9","0.193991"
"ARHGEF11","Rho guanine nucleotide exchange factor (GEF) 11","1","3","4","0.19375"
"GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3","1","0","4","0.19375"
"KHSRP","KH-type splicing regulatory protein","0","0","4","0.19375"
"NCOA5","nuclear receptor coactivator 5","0","0","4","0.19375"
"DOT1L","DOT1-like, histone H3 methyltransferase (S. cerevisiae)","1","0","8","0.193749"
"FBXL20","F-box and leucine-rich repeat protein 20","0","0","11","0.193552"
"RBM26","RNA binding motif protein 26","0","0","7","0.193439"
"MAB21L1","mab-21-like 1 (C. elegans)","0","0","3","0.193027"
"MAP3K11","mitogen-activated protein kinase kinase kinase 11","1","1","3","0.193027"
"PITX2","paired-like homeodomain transcription factor 2","1","1","3","0.193027"
"PPP2R5A","protein phosphatase 2, regulatory subunit B (B56), alpha isoform","2","1","3","0.193027"
"REPS2","RALBP1 associated Eps domain containing protein 2","0","0","15","0.193027"
"TBC1D8","TBC1 domain family, member 8","0","0","3","0.193027"
"TRIM33","tripartite motif-containing 33","0","0","12","0.193027"
"ILF3","interleukin enhancer binding factor 3","0","0","6","0.193026"
"SALL3","sal-like 3 (Drosophila)","0","0","9","0.193026"
"TMOD3","tropomodulin 3","0","0","6","0.193026"
"ZBTB26","zinc finger and BTB domain containing 26","0","0","9","0.193026"
"GXYLT1","glucoside xylosyltransferase 1","0","0","11","0.192765"
"NFYB","nuclear transcription factor-Y beta","1","0","8","0.192667"
"UBR3","ubiquitin protein ligase E3 component n-recognin 3","0","0","8","0.192667"
"FNDC4","fibronectin type III domain containing 4","0","0","5","0.192452"
"KITL","kit ligand","4","0","10","0.192452"
"NFATC3","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3","6","7","10","0.192452"
"P4HA1","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide","2","0","5","0.192452"
"RASD2","RASD family, member 2","0","0","5","0.192452"
"TDG","thymine DNA glycosylase","1","0","5","0.192452"
"USP2","ubiquitin specific peptidase 2","0","0","5","0.192452"
"ZDHHC16","zinc finger, DHHC domain containing 16","0","0","5","0.192452"
"PTPN14","protein tyrosine phosphatase, non-receptor type 14","0","0","11","0.191985"
"ADCY1","adenylate cyclase 1","16","13","13","0.191925"
"BCLAF1","BCL2-associated transcription factor 1","0","0","10","0.191597"
"CRCT1","cysteine-rich C-terminal 1","0","0","2","0.191597"
"GABRB3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3","1","0","12","0.191597"
"GCSH","glycine cleavage system protein H (aminomethyl carrier)","0","0","2","0.191597"
"GPC2","glypican 2 (cerebroglycan)","0","0","2","0.191597"
"GRASP","GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein","0","0","2","0.191597"
"KBTBD4","kelch repeat and BTB (POZ) domain containing 4","0","0","2","0.191597"
"LDB1","LIM domain binding 1","0","1","2","0.191597"
"MMAB","methylmalonic aciduria (cobalamin deficiency) type B homolog (human)","2","0","6","0.191597"
"MMP14","matrix metallopeptidase 14 (membrane-inserted)","1","0","2","0.191597"
"NPY2R","neuropeptide Y receptor Y2","1","0","6","0.191597"
"PCX","pyruvate carboxylase","3","0","2","0.191597"
"TMEM180","transmembrane protein 180","0","0","2","0.191597"
"TMEM41A","transmembrane protein 41a","0","0","2","0.191597"
"UQCRFS1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1","6","0","2","0.191597"
"BCOR","BCL6 interacting corepressor","0","0","4","0.191596"
"XKR4","X Kell blood group precursor related family member 4","0","0","4","0.191596"
"ATXN1L","ataxin 1-like","0","0","14","0.19099"
"ZMYND11","zinc finger, MYND domain containing 11","0","0","7","0.19099"
"TGFBR2","transforming growth factor, beta receptor II","10","5","12","0.19089"
"DNAJC13","DnaJ (Hsp40) homolog, subfamily C, member 13","0","0","5","0.190749"
"IKZF4","IKAROS family zinc finger 4","0","0","5","0.190749"
"EPB4.9","erythrocyte protein band 4.9","0","0","8","0.190538"
"NCEH1","arylacetamide deacetylase-like 1","0","0","8","0.190538"
"NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit","0","0","11","0.190442"
"BAIAP2","brain-specific angiogenesis inhibitor 1-associated protein 2","2","1","6","0.190188"
"VAMP3","vesicle-associated membrane protein 3","2","0","6","0.190188"
"EBF4","early B-cell factor 4","0","0","3","0.190187"
"FAM46B","family with sequence similarity 46, member B","0","0","3","0.190187"
"GOT2","glutamate oxaloacetate transaminase 2, mitochondrial","7","0","3","0.190187"
"HCN3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3","0","0","3","0.190187"
"SFRP2","secreted frizzled-related protein 2","1","0","3","0.190187"
"SOX2","SRY-box containing gene 2","0","0","3","0.190187"
"FOSL2","fos-like antigen 2","0","1","10","0.189909"
"CLIP3","CAP-GLY domain containing linker protein 3","0","0","4","0.189491"
"IHH","Indian hedgehog","1","0","4","0.189491"
"MMP15","matrix metallopeptidase 15","0","0","4","0.189491"
"POU3F3","POU domain, class 3, transcription factor 3","0","0","4","0.189491"
"RBBP7","retinoblastoma binding protein 7","0","0","4","0.189491"
"TCFAP2A","transcription factor AP-2, alpha","0","0","4","0.189491"
"UBE2L3","ubiquitin-conjugating enzyme E2L 3","2","1","4","0.189491"
"ZFYVE9","zinc finger, FYVE domain containing 9","2","1","4","0.189491"
"CBFA2T2","core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)","0","0","10","0.189076"
"GRK6","G protein-coupled receptor kinase 6","2","0","5","0.189076"
"LPAR3","lysophosphatidic acid receptor 3","1","1","5","0.189076"
"LRRTM2","leucine rich repeat transmembrane neuronal 2","0","0","5","0.189076"
"RNF128","ring finger protein 128","0","0","5","0.189076"
"TRPM7","transient receptor potential cation channel, subfamily M, member 7","0","0","5","0.189076"
"ARL15","ADP-ribosylation factor-like 15","0","0","6","0.188799"
"GRHL2","grainyhead-like 2 (Drosophila)","0","0","7","0.188603"
"MAML1","mastermind like 1 (Drosophila)","1","0","9","0.188342"
"LONRF3","LON peptidase N-terminal domain and ring finger 3","0","0","11","0.188175"
"A530095I07RIK","RIKEN cDNA A530095I07 gene","0","0","1","0.187432"
"CRTC1","CREB regulated transcription coactivator 1","0","0","7","0.187432"
"CTU2","cytosolic thiouridylase subunit 2 homolog (S. pombe)","1","0","1","0.187432"
"DPP9","dipeptidylpeptidase 9","0","0","2","0.187432"
"FAM118B","family with sequence similarity 118, member B","0","0","2","0.187432"
"FAM38B","family with sequence similarity 38, member B","0","0","2","0.187432"
"GGT7","gamma-glutamyltransferase 7","6","0","2","0.187432"
"HSPA2","heat shock protein 2","6","0","2","0.187432"
"KIF20B","kinesin family member 20B","0","0","1","0.187432"
"MLF1","myeloid leukemia factor 1","0","0","1","0.187432"
"NME7","non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)","3","0","4","0.187432"
"NPL","N-acetylneuraminate pyruvate lyase","1","0","1","0.187432"
"NTS","neurotensin","1","0","2","0.187432"
"PCCA","propionyl-Coenzyme A carboxylase, alpha polypeptide","3","0","1","0.187432"
"PLEKHJ1","pleckstrin homology domain containing, family J member 1","0","0","1","0.187432"
"PRRT2","proline-rich transmembrane protein 2","0","0","4","0.187432"
"SRM","spermidine synthase","5","0","1","0.187432"
"STX4A","syntaxin 4A (placental)","2","0","1","0.187432"
"TMEM145","transmembrane protein 145","0","0","2","0.187432"
"TMEM189","transmembrane protein 189","0","0","1","0.187432"
"UBE2J1","ubiquitin-conjugating enzyme E2, J1","3","0","8","0.187432"
"UBE2Z","ubiquitin-conjugating enzyme E2Z (putative)","1","0","8","0.187432"
"UNC45B","unc-45 homolog B (C. elegans)","0","0","2","0.187432"
"USP1","ubiquitin specific peptidase 1","0","0","2","0.187432"
"VEGFB","vascular endothelial growth factor B","7","0","2","0.187432"
"YRDC","yrdC domain containing (E.coli)","0","0","2","0.187432"
"ADCYAP1","adenylate cyclase activating polypeptide 1","1","0","5","0.187431"
"ALPK3","alpha-kinase 3","0","0","5","0.187431"
"FAM123B","family with sequence similarity 123, member B","0","0","12","0.187431"
"FIBIN","fin bud initiation factor homolog (zebrafish)","0","0","3","0.187431"
"FMN2","formin 2","1","0","3","0.187431"
"GABPA","GA repeat binding protein, alpha","0","0","9","0.187431"
"GPR63","G protein-coupled receptor 63","0","0","3","0.187431"
"GREB1","gene regulated by estrogen in breast cancer protein","0","0","3","0.187431"
"HSPA4","heat shock protein 4","1","0","9","0.187431"
"IRF1","interferon regulatory factor 1","1","0","6","0.187431"
"LENG8","leukocyte receptor cluster (LRC) member 8","0","0","6","0.187431"
"MBOAT1","membrane bound O-acyltransferase domain containing 1","3","0","3","0.187431"
"MRFAP1","Morf4 family associated protein 1","0","0","3","0.187431"
"MSN","moesin","2","0","6","0.187431"
"SNX27","sorting nexin family member 27","0","0","12","0.187431"
"VEGFC","vascular endothelial growth factor C","7","0","3","0.187431"
"VPS26A","vacuolar protein sorting 26 homolog A (yeast)","0","0","5","0.187431"
"PALM2","paralemmin 2","0","0","11","0.186693"
"FBXO45","F-box protein 45","0","0","9","0.18653"
"PAFAH1B2","platelet-activating factor acetylhydrolase, isoform 1b, subunit 2","2","0","9","0.18653"
"TAF9B","TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor","1","0","8","0.186418"
"FCHSD1","FCH and double SH3 domains 1","0","0","7","0.186275"
"ZFP641","zinc finger protein 641","0","0","7","0.186275"
"EZH1","enhancer of zeste homolog 1 (Drosophila)","0","0","6","0.186083"
"INSIG2","insulin induced gene 2","0","0","6","0.186083"
"NRK","Nik related kinase","0","0","6","0.186083"
"STX12","syntaxin 12","1","0","6","0.186083"
"PEX5","peroxisomal biogenesis factor 5","1","0","5","0.185816"
"RAVER2","ribonucleoprotein, PTB-binding 2","0","0","5","0.185816"
"REEP3","receptor accessory protein 3","0","0","5","0.185816"
"SREK1IP1","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1","0","0","5","0.185816"
"GOLGA4","golgi autoantigen, golgin subfamily a, 4","0","0","9","0.185638"
"TBCEL","tubulin folding cofactor E-like","0","0","9","0.185638"
"NFIB","nuclear factor I/B","0","0","12","0.185416"
"SLC35F1","solute carrier family 35, member F1","0","0","8","0.185416"
"TSPYL1","testis-specific protein, Y-encoded-like 1","0","0","4","0.185416"
"CDC25A","cell division cycle 25 homolog A (S. pombe)","2","5","7","0.185132"
"ADRA2B","adrenergic receptor, alpha 2b","1","0","6","0.184754"
"C030046I01RIK","RIKEN cDNA C030046I01 gene","0","0","3","0.184754"
"CDC42BPB","CDC42 binding protein kinase beta","0","0","3","0.184754"
"CNN3","calponin 3, acidic","0","0","3","0.184754"
"COL4A2","collagen, type IV, alpha 2","6","5","3","0.184754"
"COL9A3","collagen, type IX, alpha 3","1","0","3","0.184754"
"CSMD1","CUB and Sushi multiple domains 1","0","0","9","0.184754"
"DDX17","DEAD (Asp-Glu-Ala-Asp) box polypeptide 17","0","0","9","0.184754"
"GPRC5B","G protein-coupled receptor, family C, group 5, member B","0","0","9","0.184754"
"KDELC1","KDEL (Lys-Asp-Glu-Leu) containing 1","0","0","3","0.184754"
"MAPK10","mitogen-activated protein kinase 10","21","1","12","0.184754"
"PTPRO","protein tyrosine phosphatase, receptor type, O","0","0","3","0.184754"
"ROR2","receptor tyrosine kinase-like orphan receptor 2","0","0","3","0.184754"
"SAMD10","sterile alpha motif domain containing 10","0","0","3","0.184754"
"WAPAL","wings apart-like homolog (Drosophila)","0","0","3","0.184754"
"XYLT2","xylosyltransferase II","3","0","3","0.184754"
"ZFYVE16","zinc finger, FYVE domain containing 16","2","0","3","0.184754"
"ATRN","attractin","0","0","11","0.184514"
"CLTC","clathrin, heavy polypeptide (Hc)","4","0","5","0.184228"
"EGR1","early growth response 1","1","1","5","0.184228"
"EIF5B","eukaryotic translation initiation factor 5B","1","0","10","0.184228"
"ARL4C","ADP-ribosylation factor-like 4C","0","0","7","0.184003"
"LMX1A","LIM homeobox transcription factor 1 alpha","0","0","7","0.184003"
"PRKAR2A","protein kinase, cAMP dependent regulatory, type II alpha","2","25","7","0.184003"
"MRAS","muscle and microspikes RAS","3","0","9","0.183878"
"BTBD12","BTB (POZ) domain containing 12","0","0","2","0.183444"
"DET1","de-etiolated homolog 1 (Arabidopsis)","1","0","2","0.183444"
"MYH11","myosin, heavy polypeptide 11, smooth muscle","3","0","2","0.183444"
"PPCS","phosphopantothenoylcysteine synthetase","2","0","2","0.183444"
"RAD9","RAD9 homolog (S. pombe)","0","0","2","0.183444"
"SLC35A1","solute carrier family 35 (CMP-sialic acid transporter), member 1","0","0","2","0.183444"
"SRCRB4D","scavenger receptor cysteine rich domain containing, group B (4 domains)","0","0","2","0.183444"
"SRSF4","serine/arginine-rich splicing factor 4","1","0","2","0.183444"
"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","0","0","4","0.183443"
"CD2AP","CD2-associated protein","1","0","8","0.183443"
"CEP135","centrosomal protein 135","0","0","4","0.183443"
"CTDSP1","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1","0","0","4","0.183443"
"G3BP1","Ras-GTPase-activating protein SH3-domain binding protein 1","0","0","4","0.183443"
"MCART6","mitochondrial carrier triple repeat 6","0","0","6","0.183443"
"RAB3GAP1","RAB3 GTPase activating protein subunit 1","0","0","4","0.183443"
"SEPT8","septin 8","0","0","8","0.183443"
"SESN1","sestrin 1","1","0","4","0.183443"
"UBQLN2","ubiquilin 2","1","0","4","0.183443"
"DGKE","diacylglycerol kinase, epsilon","4","0","9","0.183011"
"LIN7C","lin-7 homolog C (C. elegans)","0","0","9","0.183011"
"SLC30A1","solute carrier family 30 (zinc transporter), member 1","0","0","9","0.183011"
"RCAN2","regulator of calcineurin 2","0","0","7","0.182888"
"SERBP1","serpine1 mRNA binding protein 1","0","0","7","0.182888"
"LIMK1","LIM-domain containing, protein kinase","3","4","5","0.182667"
"MYO10","myosin X","1","0","5","0.182667"
"SMOC1","SPARC related modular calcium binding 1","0","0","5","0.182667"
"LSM11","U7 snRNP-specific Sm-like protein LSM11","0","0","10","0.182666"
"CTNND1","catenin (cadherin associated protein), delta 1","2","0","8","0.182473"
"PCGF3","polycomb group ring finger 3","0","0","8","0.182473"
"SLC6A5","solute carrier family 6 (neurotransmitter transporter, glycine), member 5","0","0","8","0.182473"
"BLCAP","bladder cancer associated protein homolog (human)","0","0","6","0.182152"
"BRD4","bromodomain containing 4","0","0","6","0.182152"
"INTS2","integrator complex subunit 2","0","0","6","0.182152"
"PRR3","proline-rich polypeptide 3","0","0","6","0.182152"
"RNF139","ring finger protein 139","0","0","6","0.182152"
"TMEM151B","transmembrane protein 151B","0","0","6","0.182152"
"CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","0","0","3","0.182151"
"PKD1","polycystic kidney disease 1 homolog","0","0","3","0.182151"
"RAF1","v-raf-leukemia viral oncogene 1","33","42","3","0.182151"
"SRSF11","serine/arginine-rich splicing factor 11","0","0","10","0.181896"
"BACE1","beta-site APP cleaving enzyme 1","1","0","7","0.181786"
"FGD6","FYVE, RhoGEF and PH domain containing 6","0","0","7","0.181786"
"PCDHA1","protocadherin alpha 1","0","0","7","0.181786"
"PCDHA10","protocadherin alpha 10","0","0","7","0.181786"
"PCDHA2","protocadherin alpha 2","0","0","7","0.181786"
"PCDHA3","protocadherin alpha 3","0","0","7","0.181786"
"PCDHA5","protocadherin alpha 5","0","0","7","0.181786"
"PCDHA7","protocadherin alpha 7","0","0","7","0.181786"
"PCDHA8","protocadherin alpha 8","0","0","7","0.181786"
"PODXL","podocalyxin-like","0","0","7","0.181786"
"PDIA6","protein disulfide isomerase associated 6","1","0","4","0.181513"
"KCNH1","potassium voltage-gated channel, subfamily H (eag-related), member 1","0","0","9","0.181301"
"MTAP4","microtubule-associated protein 4","0","0","9","0.181301"
"EPHA8","Eph receptor A8","1","0","5","0.181131"
